date,nav,accum_nav,daily_growth,purchase_status,redeem_status
2023-01-30,0.8870,0.8870,2.01%,限制大额申购,开放赎回
2023-01-31,0.9003,0.9003,1.50%,限制大额申购,开放赎回
2023-02-01,0.9179,0.9179,1.95%,限制大额申购,开放赎回
2023-02-02,0.9458,0.9458,3.04%,限制大额申购,开放赎回
2023-02-03,0.9325,0.9325,-1.41%,限制大额申购,开放赎回
2023-02-06,0.9298,0.9298,-0.29%,限制大额申购,开放赎回
2023-02-07,0.9493,0.9493,2.10%,限制大额申购,开放赎回
2023-02-08,0.9318,0.9318,-1.84%,限制大额申购,开放赎回
2023-02-09,0.9245,0.9245,-0.78%,限制大额申购,开放赎回
2023-02-10,0.9209,0.9209,-0.39%,限制大额申购,开放赎回
2023-02-13,0.9383,0.9383,1.89%,限制大额申购,开放赎回
2023-02-14,0.9439,0.9439,0.60%,限制大额申购,开放赎回
2023-02-15,0.9547,0.9547,1.14%,限制大额申购,开放赎回
2023-02-16,0.9383,0.9383,-1.72%,限制大额申购,开放赎回
2023-02-17,0.9352,0.9352,-0.33%,限制大额申购,开放赎回
2023-02-20,0.9324,0.9324,-0.30%,暂停申购,暂停赎回
2023-02-21,0.9132,0.9132,-2.06%,限制大额申购,开放赎回
2023-02-22,0.9161,0.9161,0.32%,限制大额申购,开放赎回
2023-02-23,0.9239,0.9239,0.85%,限制大额申购,开放赎回
2023-02-24,0.9145,0.9145,-1.02%,限制大额申购,开放赎回
2023-02-27,0.9244,0.9244,1.08%,限制大额申购,开放赎回
2023-02-28,0.9207,0.9207,-0.40%,限制大额申购,开放赎回
2023-03-01,0.9063,0.9063,-1.56%,限制大额申购,开放赎回
2023-03-02,0.9165,0.9165,1.13%,限制大额申购,开放赎回
2023-03-03,0.9331,0.9331,1.81%,限制大额申购,开放赎回
2023-03-06,0.9360,0.9360,0.31%,限制大额申购,开放赎回
2023-03-07,0.9260,0.9260,-1.07%,限制大额申购,开放赎回
2023-03-08,0.9363,0.9363,1.11%,限制大额申购,开放赎回
2023-03-09,0.9206,0.9206,-1.68%,限制大额申购,开放赎回
2023-03-10,0.9077,0.9077,-1.40%,限制大额申购,开放赎回
2023-03-13,0.9063,0.9063,-0.15%,限制大额申购,开放赎回
2023-03-14,0.9223,0.9223,1.77%,限制大额申购,开放赎回
2023-03-15,0.9289,0.9289,0.72%,限制大额申购,开放赎回
2023-03-16,0.9539,0.9539,2.69%,限制大额申购,开放赎回
2023-03-17,0.9449,0.9449,-0.94%,限制大额申购,开放赎回
2023-03-20,0.9510,0.9510,0.65%,限制大额申购,开放赎回
2023-03-21,0.9616,0.9616,1.11%,限制大额申购,开放赎回
2023-03-22,0.9512,0.9512,-1.08%,限制大额申购,开放赎回
2023-03-23,0.9547,0.9547,0.37%,限制大额申购,开放赎回
2023-03-24,0.9603,0.9603,0.59%,限制大额申购,开放赎回
2023-03-27,0.9582,0.9582,-0.22%,限制大额申购,开放赎回
2023-03-28,0.9537,0.9537,-0.47%,限制大额申购,开放赎回
2023-03-29,0.9708,0.9708,1.79%,限制大额申购,开放赎回
2023-03-30,0.9777,0.9777,0.71%,限制大额申购,开放赎回
2023-03-31,0.9922,0.9922,1.48%,限制大额申购,开放赎回
2023-04-03,0.9925,0.9925,0.03%,限制大额申购,开放赎回
2023-04-04,0.9880,0.9880,-0.45%,限制大额申购,开放赎回
2023-04-06,0.9850,0.9850,-0.30%,限制大额申购,开放赎回
2023-04-07,0.9847,0.9847,-0.03%,暂停申购,暂停赎回
2023-04-10,0.9835,0.9835,-0.12%,限制大额申购,开放赎回
2023-04-11,0.9790,0.9790,-0.46%,限制大额申购,开放赎回
2023-04-12,0.9704,0.9704,-0.88%,限制大额申购,开放赎回
2023-04-13,0.9877,0.9877,1.78%,限制大额申购,开放赎回
2023-04-14,0.9814,0.9814,-0.64%,限制大额申购,开放赎回
2023-04-17,0.9853,0.9853,0.40%,限制大额申购,开放赎回
2023-04-18,0.9867,0.9867,0.14%,限制大额申购,开放赎回
2023-04-19,0.9891,0.9891,0.24%,限制大额申购,开放赎回
2023-04-20,0.9801,0.9801,-0.91%,限制大额申购,开放赎回
2023-04-21,0.9820,0.9820,0.19%,限制大额申购,开放赎回
2023-04-24,0.9805,0.9805,-0.15%,限制大额申购,开放赎回
2023-04-25,0.9657,0.9657,-1.51%,限制大额申购,开放赎回
2023-04-26,0.9718,0.9718,0.63%,限制大额申购,开放赎回
2023-04-27,0.9979,0.9979,2.69%,限制大额申购,开放赎回
2023-04-28,1.0038,1.0038,0.59%,限制大额申购,开放赎回
2023-05-04,0.9834,0.9834,-2.03%,限制大额申购,开放赎回
2023-05-05,1.0032,1.0032,2.01%,限制大额申购,开放赎回
2023-05-08,1.0056,1.0056,0.24%,限制大额申购,开放赎回
2023-05-09,1.0008,1.0008,-0.48%,限制大额申购,开放赎回
2023-05-10,1.0116,1.0116,1.08%,限制大额申购,开放赎回
2023-05-11,1.0162,1.0162,0.45%,限制大额申购,开放赎回
2023-05-12,1.0141,1.0141,-0.21%,限制大额申购,开放赎回
2023-05-15,1.0195,1.0195,0.53%,限制大额申购,开放赎回
2023-05-16,1.0223,1.0223,0.27%,限制大额申购,开放赎回
2023-05-17,1.0400,1.0400,1.73%,限制大额申购,开放赎回
2023-05-18,1.0617,1.0617,2.09%,限制大额申购,开放赎回
2023-05-19,1.0584,1.0584,-0.31%,限制大额申购,开放赎回
2023-05-22,1.0626,1.0626,0.40%,限制大额申购,开放赎回
2023-05-23,1.0529,1.0529,-0.91%,限制大额申购,开放赎回
2023-05-24,1.0481,1.0481,-0.46%,限制大额申购,开放赎回
2023-05-25,1.0750,1.0750,2.57%,限制大额申购,开放赎回
2023-05-26,1.0978,1.0978,2.12%,限制大额申购,开放赎回
2023-05-29,1.1022,1.1022,0.40%,暂停申购,暂停赎回
2023-05-30,1.1087,1.1087,0.59%,限制大额申购,开放赎回
2023-05-31,1.1040,1.1040,-0.42%,限制大额申购,开放赎回
2023-06-01,1.1198,1.1198,1.43%,限制大额申购,开放赎回
2023-06-02,1.1202,1.1202,0.04%,限制大额申购,开放赎回
2023-06-05,1.1276,1.1276,0.66%,限制大额申购,开放赎回
2023-06-06,1.1278,1.1278,0.02%,限制大额申购,开放赎回
2023-06-07,1.1097,1.1097,-1.60%,限制大额申购,开放赎回
2023-06-08,1.1236,1.1236,1.25%,限制大额申购,开放赎回
2023-06-09,1.1256,1.1256,0.18%,限制大额申购,开放赎回
2023-06-12,1.1473,1.1473,1.93%,限制大额申购,开放赎回
2023-06-13,1.1570,1.1570,0.85%,限制大额申购,开放赎回
2023-06-14,1.1664,1.1664,0.81%,限制大额申购,开放赎回
2023-06-15,1.1783,1.1783,1.02%,限制大额申购,开放赎回
2023-06-16,1.1662,1.1662,-1.03%,限制大额申购,开放赎回
2023-06-19,1.1710,1.1710,0.41%,暂停申购,暂停赎回
2023-06-20,1.1725,1.1725,0.13%,限制大额申购,开放赎回
2023-06-21,1.1607,1.1607,-1.01%,限制大额申购,开放赎回
2023-06-26,1.1536,1.1536,-0.61%,限制大额申购,开放赎回
2023-06-27,1.1688,1.1688,1.32%,限制大额申购,开放赎回
2023-06-28,1.1742,1.1742,0.46%,限制大额申购,开放赎回
2023-06-29,1.1728,1.1728,-0.12%,限制大额申购,开放赎回
2023-06-30,1.1938,1.1938,1.79%,限制大额申购,开放赎回
2023-07-03,1.1948,1.1948,0.08%,限制大额申购,开放赎回
2023-07-04,1.1881,1.1881,-0.56%,暂停申购,暂停赎回
2023-07-05,1.1928,1.1928,0.40%,限制大额申购,开放赎回
2023-07-06,1.1850,1.1850,-0.65%,限制大额申购,开放赎回
2023-07-07,1.1803,1.1803,-0.40%,限制大额申购,开放赎回
2023-07-10,1.1792,1.1792,-0.09%,限制大额申购,开放赎回
2023-07-11,1.1801,1.1801,0.08%,限制大额申购,开放赎回
2023-07-12,1.1917,1.1917,0.98%,限制大额申购,开放赎回
2023-07-13,1.2065,1.2065,1.24%,限制大额申购,开放赎回
2023-07-14,1.2022,1.2022,-0.36%,限制大额申购,开放赎回
2023-07-17,1.2188,1.2188,1.38%,限制大额申购,开放赎回
2023-07-18,1.2284,1.2284,0.79%,限制大额申购,开放赎回
2023-07-19,1.2342,1.2342,0.47%,限制大额申购,开放赎回
2023-07-20,1.2028,1.2028,-2.54%,限制大额申购,开放赎回
2023-07-21,1.1978,1.1978,-0.42%,限制大额申购,开放赎回
2023-07-24,1.2033,1.2033,0.46%,限制大额申购,开放赎回
2023-07-25,1.2018,1.2018,-0.12%,限制大额申购,开放赎回
2023-07-26,1.1980,1.1980,-0.32%,限制大额申购,开放赎回
2023-07-27,1.1933,1.1933,-0.39%,限制大额申购,开放赎回
2023-07-28,1.2167,1.2167,1.96%,限制大额申购,开放赎回
2023-07-31,1.2147,1.2147,-0.16%,限制大额申购,开放赎回
2023-08-01,1.2142,1.2142,-0.04%,限制大额申购,开放赎回
2023-08-02,1.1905,1.1905,-1.95%,限制大额申购,开放赎回
2023-08-03,1.1896,1.1896,-0.08%,限制大额申购,开放赎回
2023-08-04,1.1826,1.1826,-0.59%,限制大额申购,开放赎回
2023-08-07,1.1938,1.1938,0.95%,限制大额申购,开放赎回
2023-08-08,1.1871,1.1871,-0.56%,限制大额申购,开放赎回
2023-08-09,1.1724,1.1724,-1.24%,限制大额申购,开放赎回
2023-08-10,1.1762,1.1762,0.32%,限制大额申购,开放赎回
2023-08-11,1.1728,1.1728,-0.29%,限制大额申购,开放赎回
2023-08-14,1.1888,1.1888,1.36%,限制大额申购,开放赎回
2023-08-15,1.1812,1.1812,-0.64%,限制大额申购,开放赎回
2023-08-16,1.1699,1.1699,-0.96%,限制大额申购,开放赎回
2023-08-17,1.1605,1.1605,-0.80%,限制大额申购,开放赎回
2023-08-18,1.1558,1.1558,-0.40%,限制大额申购,开放赎回
2023-08-21,1.1773,1.1773,1.86%,限制大额申购,开放赎回
2023-08-22,1.1721,1.1721,-0.44%,限制大额申购,开放赎回
2023-08-23,1.1900,1.1900,1.53%,限制大额申购,开放赎回
2023-08-24,1.1634,1.1634,-2.24%,限制大额申购,开放赎回
2023-08-25,1.1735,1.1735,0.87%,限制大额申购,开放赎回
2023-08-28,1.1828,1.1828,0.79%,限制大额申购,开放赎回
2023-08-29,1.2063,1.2063,1.99%,限制大额申购,开放赎回
2023-08-30,1.2130,1.2130,0.56%,限制大额申购,开放赎回
2023-08-31,1.2155,1.2155,0.21%,限制大额申购,开放赎回
2023-09-01,1.2106,1.2106,-0.40%,限制大额申购,开放赎回
2023-09-04,1.2120,1.2120,0.12%,暂停申购,暂停赎回
2023-09-05,1.2178,1.2178,0.48%,限制大额申购,开放赎回
2023-09-06,1.2091,1.2091,-0.71%,限制大额申购,开放赎回
2023-09-07,1.2033,1.2033,-0.48%,限制大额申购,开放赎回
2023-09-08,1.2078,1.2078,0.37%,限制大额申购,开放赎回
2023-09-11,1.2127,1.2127,0.41%,限制大额申购,开放赎回
2023-09-12,1.2004,1.2004,-1.01%,限制大额申购,开放赎回
2023-09-13,1.2028,1.2028,0.20%,限制大额申购,开放赎回
2023-09-14,1.2110,1.2110,0.68%,限制大额申购,开放赎回
2023-09-15,1.1892,1.1892,-1.80%,限制大额申购,开放赎回
2023-09-18,1.1945,1.1945,0.45%,限制大额申购,开放赎回
2023-09-19,1.1926,1.1926,-0.16%,限制大额申购,开放赎回
2023-09-20,1.1767,1.1767,-1.33%,限制大额申购,开放赎回
2023-09-21,1.1568,1.1568,-1.69%,限制大额申购,开放赎回
2023-09-22,1.1567,1.1567,-0.01%,限制大额申购,开放赎回
2023-09-25,1.1632,1.1632,0.56%,限制大额申购,开放赎回
2023-09-26,1.1467,1.1467,-1.42%,限制大额申购,开放赎回
2023-09-27,1.1486,1.1486,0.17%,限制大额申购,开放赎回
2023-09-28,1.1571,1.1571,0.74%,限制大额申购,开放赎回
2023-10-09,1.1815,1.1815,2.11%,限制大额申购,开放赎回
2023-10-10,1.1877,1.1877,0.52%,限制大额申购,开放赎回
2023-10-11,1.1963,1.1963,0.72%,限制大额申购,开放赎回
2023-10-12,1.1922,1.1922,-0.34%,限制大额申购,开放赎回
2023-10-13,1.1791,1.1791,-1.10%,限制大额申购,开放赎回
2023-10-16,1.1930,1.1930,1.18%,限制大额申购,开放赎回
2023-10-17,1.1896,1.1896,-0.28%,限制大额申购,开放赎回
2023-10-18,1.1732,1.1732,-1.38%,限制大额申购,开放赎回
2023-10-19,1.1645,1.1645,-0.74%,限制大额申购,开放赎回
2023-10-20,1.1480,1.1480,-1.42%,限制大额申购,开放赎回
2023-10-23,1.1513,1.1513,0.29%,限制大额申购,开放赎回
2023-10-24,1.1601,1.1601,0.76%,限制大额申购,开放赎回
2023-10-25,1.1343,1.1343,-2.22%,限制大额申购,开放赎回
2023-10-26,1.1145,1.1145,-1.75%,限制大额申购,开放赎回
2023-10-27,1.1196,1.1196,0.46%,限制大额申购,开放赎回
2023-10-30,1.1313,1.1313,1.05%,限制大额申购,开放赎回
2023-10-31,1.1369,1.1369,0.50%,限制大额申购,开放赎回
2023-11-01,1.1562,1.1562,1.70%,限制大额申购,开放赎回
2023-11-02,1.1753,1.1753,1.65%,限制大额申购,开放赎回
2023-11-03,1.1881,1.1881,1.09%,限制大额申购,开放赎回
2023-11-06,1.1870,1.1870,-0.09%,限制大额申购,开放赎回
2023-11-07,1.1979,1.1979,0.92%,限制大额申购,开放赎回
2023-11-08,1.1982,1.1982,0.03%,限制大额申购,开放赎回
2023-11-09,1.1899,1.1899,-0.69%,限制大额申购,开放赎回
2023-11-10,1.2163,1.2163,2.22%,限制大额申购,开放赎回
2023-11-13,1.2128,1.2128,-0.29%,限制大额申购,开放赎回
2023-11-14,1.2373,1.2373,2.02%,限制大额申购,开放赎回
2023-11-15,1.2292,1.2292,-0.65%,限制大额申购,开放赎回
2023-11-16,1.2330,1.2330,0.31%,限制大额申购,开放赎回
2023-11-17,1.2317,1.2317,-0.11%,限制大额申购,开放赎回
2023-11-20,1.2345,1.2345,0.23%,限制大额申购,开放赎回
2023-11-21,1.2203,1.2203,-1.15%,限制大额申购,开放赎回
2023-11-22,1.2272,1.2272,0.57%,限制大额申购,开放赎回
2023-11-23,1.2257,1.2257,-0.12%,暂停申购,暂停赎回
2023-11-24,1.2270,1.2270,0.11%,限制大额申购,开放赎回
2023-11-27,1.2250,1.2250,-0.16%,限制大额申购,开放赎回
