date,nav,accum_nav,daily_growth,purchase_status,redeem_status
2022-09-27,0.9122,0.9122,0.77%,开放申购,开放赎回
2022-09-28,0.9338,0.9338,2.37%,开放申购,开放赎回
2022-09-29,0.9086,0.9086,-2.70%,开放申购,开放赎回
2022-09-30,0.8920,0.8920,-1.83%,开放申购,开放赎回
2022-10-10,0.8887,0.8887,-0.37%,开放申购,开放赎回
2022-10-11,0.8788,0.8788,-1.11%,开放申购,开放赎回
2022-10-12,0.8787,0.8787,-0.01%,开放申购,开放赎回
2022-10-13,0.8974,0.8974,2.13%,开放申购,开放赎回
2022-10-14,0.8710,0.8710,-2.94%,开放申购,开放赎回
2022-10-17,0.8986,0.8986,3.17%,开放申购,开放赎回
2022-10-18,0.9042,0.9042,0.62%,开放申购,开放赎回
2022-10-19,0.9010,0.9010,-0.35%,开放申购,开放赎回
2022-10-20,0.8976,0.8976,-0.38%,开放申购,开放赎回
2022-10-21,0.9175,0.9175,2.22%,开放申购,开放赎回
2022-10-24,0.9273,0.9273,1.07%,开放申购,开放赎回
2022-10-25,0.9514,0.9514,2.60%,开放申购,开放赎回
2022-10-26,0.9308,0.9308,-2.17%,开放申购,开放赎回
2022-10-27,0.9133,0.9133,-1.88%,开放申购,开放赎回
2022-10-28,0.9426,0.9426,3.21%,开放申购,开放赎回
2022-10-31,0.9323,0.9323,-1.09%,开放申购,开放赎回
2022-11-01,0.9271,0.9271,-0.56%,开放申购,开放赎回
2022-11-02,0.8989,0.8989,-3.04%,开放申购,开放赎回
2022-11-03,0.8857,0.8857,-1.47%,开放申购,开放赎回
2022-11-04,0.8996,0.8996,1.57%,开放申购,开放赎回
2022-11-07,0.9057,0.9057,0.68%,开放申购,开放赎回
2022-11-08,0.9104,0.9104,0.52%,开放申购,开放赎回
2022-11-09,0.8904,0.8904,-2.20%,开放申购,开放赎回
2022-11-10,0.9556,0.9556,7.32%,开放申购,开放赎回
2022-11-11,0.9658,0.9658,1.07%,开放申购,开放赎回
2022-11-14,0.9447,0.9447,-2.18%,开放申购,开放赎回
2022-11-15,0.9516,0.9516,0.73%,开放申购,开放赎回
2022-11-16,0.9384,0.9384,-1.39%,开放申购,开放赎回
2022-11-17,0.9397,0.9397,0.14%,开放申购,开放赎回
2022-11-18,0.9453,0.9453,0.60%,开放申购,开放赎回
2022-11-21,0.9381,0.9381,-0.76%,开放申购,开放赎回
2022-11-22,0.9562,0.9562,1.93%,开放申购,开放赎回
2022-11-23,0.9601,0.9601,0.41%,开放申购,开放赎回
2022-11-24,0.9591,0.9591,-0.10%,暂停申购,暂停赎回
2022-11-25,0.9543,0.9543,-0.50%,开放申购,开放赎回
2022-11-28,0.9446,0.9446,-1.02%,开放申购,开放赎回
2022-11-29,0.9426,0.9426,-0.21%,开放申购,开放赎回
2022-11-30,0.9809,0.9809,4.06%,开放申购,开放赎回
2022-12-01,0.9751,0.9751,-0.59%,开放申购,开放赎回
2022-12-02,0.9631,0.9631,-1.23%,开放申购,开放赎回
2022-12-05,0.9458,0.9458,-1.80%,开放申购,开放赎回
2022-12-06,0.9200,0.9200,-2.73%,开放申购,开放赎回
2022-12-07,0.9190,0.9190,-0.11%,开放申购,开放赎回
2022-12-08,0.9248,0.9248,0.63%,开放申购,开放赎回
2022-12-09,0.9191,0.9191,-0.62%,开放申购,开放赎回
2022-12-12,0.9294,0.9294,1.12%,开放申购,开放赎回
2022-12-13,0.9405,0.9405,1.19%,开放申购,开放赎回
2022-12-14,0.9308,0.9308,-1.03%,开放申购,开放赎回
2022-12-15,0.8983,0.8983,-3.49%,开放申购,开放赎回
2022-12-16,0.8960,0.8960,-0.26%,开放申购,开放赎回
2022-12-19,0.8843,0.8843,-1.31%,开放申购,开放赎回
2022-12-20,0.8847,0.8847,0.05%,开放申购,开放赎回
2022-12-21,0.8944,0.8944,1.10%,开放申购,开放赎回
2022-12-22,0.8749,0.8749,-2.18%,开放申购,开放赎回
2022-12-23,0.8781,0.8781,0.37%,开放申购,开放赎回
2022-12-26,0.8782,0.8782,0.01%,暂停申购,暂停赎回
2022-12-27,0.8628,0.8628,-1.75%,开放申购,开放赎回
2022-12-28,0.8537,0.8537,-1.05%,开放申购,开放赎回
2022-12-29,0.8753,0.8753,2.53%,开放申购,开放赎回
2022-12-30,0.8727,0.8727,-0.30%,开放申购,开放赎回
2022-12-31,0.8727,0.8727,0.00%,开放申购,开放赎回
2023-01-03,0.8649,0.8649,-0.89%,开放申购,开放赎回
2023-01-04,0.8649,0.8649,0.00%,开放申购,开放赎回
2023-01-05,0.8496,0.8496,-1.77%,开放申购,开放赎回
2023-01-06,0.8715,0.8715,2.58%,开放申购,开放赎回
2023-01-09,0.8687,0.8687,-0.32%,开放申购,开放赎回
2023-01-10,0.8682,0.8682,-0.06%,开放申购,开放赎回
2023-01-11,0.8842,0.8842,1.84%,开放申购,开放赎回
2023-01-12,0.8874,0.8874,0.36%,开放申购,开放赎回
2023-01-13,0.8887,0.8887,0.15%,开放申购,开放赎回
2023-01-16,0.8867,0.8867,-0.23%,暂停申购,暂停赎回
2023-01-17,0.8890,0.8890,0.26%,开放申购,开放赎回
2023-01-18,0.8831,0.8831,-0.66%,开放申购,开放赎回
2023-01-19,0.8756,0.8756,-0.85%,开放申购,开放赎回
2023-01-20,0.8996,0.8996,2.74%,开放申购,开放赎回
2023-01-30,0.9199,0.9199,2.26%,开放申购,开放赎回
2023-01-31,0.9339,0.9339,1.52%,开放申购,开放赎回
2023-02-01,0.9516,0.9516,1.90%,开放申购,开放赎回
2023-02-02,0.9785,0.9785,2.83%,开放申购,开放赎回
2023-02-03,0.9654,0.9654,-1.34%,开放申购,开放赎回
2023-02-06,0.9624,0.9624,-0.31%,开放申购,开放赎回
2023-02-07,0.9854,0.9854,2.39%,开放申购,开放赎回
2023-02-08,0.9653,0.9653,-2.04%,开放申购,开放赎回
2023-02-09,0.9592,0.9592,-0.63%,开放申购,开放赎回
2023-02-10,0.9534,0.9534,-0.60%,开放申购,开放赎回
2023-02-13,0.9718,0.9718,1.93%,开放申购,开放赎回
2023-02-14,0.9782,0.9782,0.66%,开放申购,开放赎回
2023-02-15,0.9864,0.9864,0.84%,开放申购,开放赎回
2023-02-16,0.9724,0.9724,-1.42%,开放申购,开放赎回
2023-02-17,0.9679,0.9679,-0.46%,开放申购,开放赎回
2023-02-20,0.9676,0.9676,-0.03%,暂停申购,暂停赎回
2023-02-21,0.9432,0.9432,-2.52%,开放申购,开放赎回
2023-02-22,0.9465,0.9465,0.35%,开放申购,开放赎回
2023-02-23,0.9589,0.9589,1.31%,开放申购,开放赎回
2023-02-24,0.9426,0.9426,-1.70%,开放申购,开放赎回
2023-02-27,0.9574,0.9574,1.57%,开放申购,开放赎回
2023-02-28,0.9556,0.9556,-0.19%,开放申购,开放赎回
2023-03-01,0.9462,0.9462,-0.98%,开放申购,开放赎回
2023-03-02,0.9466,0.9466,0.04%,开放申购,开放赎回
2023-03-03,0.9690,0.9690,2.37%,开放申购,开放赎回
2023-03-06,0.9676,0.9676,-0.14%,开放申购,开放赎回
2023-03-07,0.9591,0.9591,-0.88%,开放申购,开放赎回
2023-03-08,0.9685,0.9685,0.98%,开放申购,开放赎回
2023-03-09,0.9539,0.9539,-1.51%,开放申购,开放赎回
2023-03-10,0.9412,0.9412,-1.33%,开放申购,开放赎回
2023-03-13,0.9444,0.9444,0.34%,开放申购,开放赎回
2023-03-14,0.9598,0.9598,1.63%,开放申购,开放赎回
2023-03-15,0.9598,0.9598,0.00%,开放申购,开放赎回
2023-03-16,0.9909,0.9909,3.24%,开放申购,开放赎回
2023-03-17,0.9850,0.9850,-0.60%,开放申购,开放赎回
2023-03-20,0.9832,0.9832,-0.18%,开放申购,开放赎回
2023-03-21,0.9976,0.9976,1.46%,开放申购,开放赎回
2023-03-22,0.9840,0.9840,-1.36%,开放申购,开放赎回
2023-03-23,0.9958,0.9958,1.20%,开放申购,开放赎回
2023-03-24,0.9940,0.9940,-0.18%,开放申购,开放赎回
2023-03-27,0.9916,0.9916,-0.24%,开放申购,开放赎回
2023-03-28,0.9874,0.9874,-0.42%,开放申购,开放赎回
2023-03-29,1.0051,1.0051,1.79%,开放申购,开放赎回
2023-03-30,1.0155,1.0155,1.03%,开放申购,开放赎回
2023-03-31,1.0292,1.0292,1.35%,开放申购,开放赎回
2023-04-03,1.0280,1.0280,-0.12%,开放申购,开放赎回
2023-04-04,1.0231,1.0231,-0.48%,开放申购,开放赎回
2023-04-06,1.0210,1.0210,-0.21%,开放申购,开放赎回
2023-04-07,1.0223,1.0223,0.13%,暂停申购,暂停赎回
2023-04-10,1.0203,1.0203,-0.20%,开放申购,开放赎回
2023-04-11,1.0155,1.0155,-0.47%,开放申购,开放赎回
2023-04-12,1.0065,1.0065,-0.89%,开放申购,开放赎回
2023-04-13,1.0229,1.0229,1.63%,开放申购,开放赎回
2023-04-14,1.0199,1.0199,-0.29%,开放申购,开放赎回
2023-04-17,1.0215,1.0215,0.16%,开放申购,开放赎回
2023-04-18,1.0238,1.0238,0.23%,开放申购,开放赎回
2023-04-19,1.0223,1.0223,-0.15%,开放申购,开放赎回
2023-04-20,1.0184,1.0184,-0.38%,开放申购,开放赎回
2023-04-21,1.0161,1.0161,-0.23%,开放申购,开放赎回
2023-04-24,1.0149,1.0149,-0.12%,开放申购,开放赎回
2023-04-25,0.9970,0.9970,-1.76%,开放申购,开放赎回
2023-04-26,1.0084,1.0084,1.14%,开放申购,开放赎回
2023-04-27,1.0342,1.0342,2.56%,开放申购,开放赎回
2023-04-28,1.0411,1.0411,0.67%,开放申购,开放赎回
2023-05-04,1.0186,1.0186,-2.16%,开放申购,开放赎回
2023-05-05,1.0401,1.0401,2.11%,开放申购,开放赎回
2023-05-08,1.0431,1.0431,0.29%,开放申购,开放赎回
2023-05-09,1.0378,1.0378,-0.51%,开放申购,开放赎回
2023-05-10,1.0494,1.0494,1.12%,开放申购,开放赎回
2023-05-11,1.0497,1.0497,0.03%,开放申购,开放赎回
2023-05-12,1.0517,1.0517,0.19%,开放申购,开放赎回
2023-05-15,1.0596,1.0596,0.75%,开放申购,开放赎回
2023-05-16,1.0584,1.0584,-0.11%,开放申购,开放赎回
2023-05-17,1.0743,1.0743,1.50%,开放申购,开放赎回
2023-05-18,1.0959,1.0959,2.01%,开放申购,开放赎回
2023-05-19,1.0993,1.0993,0.31%,开放申购,开放赎回
2023-05-22,1.0998,1.0998,0.05%,开放申购,开放赎回
2023-05-23,1.0890,1.0890,-0.98%,开放申购,开放赎回
2023-05-24,1.0872,1.0872,-0.17%,开放申购,开放赎回
2023-05-25,1.1122,1.1122,2.30%,开放申购,开放赎回
2023-05-26,1.1430,1.1430,2.77%,开放申购,开放赎回
2023-05-29,1.1401,1.1401,-0.25%,暂停申购,暂停赎回
2023-05-30,1.1481,1.1481,0.70%,开放申购,开放赎回
2023-05-31,1.1408,1.1408,-0.64%,开放申购,开放赎回
2023-06-01,1.1569,1.1569,1.41%,开放申购,开放赎回
2023-06-02,1.1644,1.1644,0.65%,开放申购,开放赎回
2023-06-05,1.1646,1.1646,0.02%,开放申购,开放赎回
2023-06-06,1.1672,1.1672,0.22%,开放申购,开放赎回
2023-06-07,1.1498,1.1498,-1.49%,开放申购,开放赎回
2023-06-08,1.1651,1.1651,1.33%,开放申购,开放赎回
2023-06-09,1.1659,1.1659,0.07%,开放申购,开放赎回
2023-06-12,1.1868,1.1868,1.79%,开放申购,开放赎回
2023-06-13,1.2000,1.2000,1.11%,开放申购,开放赎回
2023-06-14,1.2091,1.2091,0.76%,开放申购,开放赎回
2023-06-15,1.2215,1.2215,1.03%,开放申购,开放赎回
2023-06-16,1.2107,1.2107,-0.88%,开放申购,开放赎回
2023-06-19,1.2093,1.2093,-0.12%,暂停申购,暂停赎回
2023-06-20,1.2142,1.2142,0.41%,开放申购,开放赎回
2023-06-21,1.2020,1.2020,-1.00%,开放申购,开放赎回
2023-06-26,1.1922,1.1922,-0.82%,开放申购,开放赎回
2023-06-27,1.2128,1.2128,1.73%,开放申购,开放赎回
2023-06-28,1.2143,1.2143,0.12%,开放申购,开放赎回
2023-06-29,1.2142,1.2142,-0.01%,开放申购,开放赎回
2023-06-30,1.2333,1.2333,1.57%,开放申购,开放赎回
2023-07-03,1.2339,1.2339,0.05%,开放申购,开放赎回
2023-07-04,1.2322,1.2322,-0.14%,暂停申购,暂停赎回
2023-07-05,1.2307,1.2307,-0.12%,开放申购,开放赎回
2023-07-06,1.2239,1.2239,-0.55%,开放申购,开放赎回
2023-07-07,1.2191,1.2191,-0.39%,开放申购,开放赎回
2023-07-10,1.2173,1.2173,-0.15%,开放申购,开放赎回
2023-07-11,1.2224,1.2224,0.42%,开放申购,开放赎回
2023-07-12,1.2349,1.2349,1.02%,开放申购,开放赎回
2023-07-13,1.2514,1.2514,1.34%,开放申购,开放赎回
2023-07-14,1.2474,1.2474,-0.32%,开放申购,开放赎回
2023-07-17,1.2587,1.2587,0.91%,开放申购,开放赎回
2023-07-18,1.2700,1.2700,0.90%,开放申购,开放赎回
2023-07-19,1.2692,1.2692,-0.06%,开放申购,开放赎回
2023-07-20,1.2418,1.2418,-2.16%,开放申购,开放赎回
2023-07-21,1.2383,1.2383,-0.28%,开放申购,开放赎回
2023-07-24,1.2397,1.2397,0.11%,开放申购,开放赎回
2023-07-25,1.2475,1.2475,0.63%,开放申购,开放赎回
2023-07-26,1.2410,1.2410,-0.52%,开放申购,开放赎回
2023-07-27,1.2378,1.2378,-0.26%,开放申购,开放赎回
2023-07-28,1.2600,1.2600,1.79%,开放申购,开放赎回
2023-07-31,1.2597,1.2597,-0.02%,开放申购,开放赎回
2023-08-01,1.2564,1.2564,-0.26%,开放申购,开放赎回
2023-08-02,1.2316,1.2316,-1.97%,开放申购,开放赎回
2023-08-03,1.2323,1.2323,0.06%,开放申购,开放赎回
2023-08-04,1.2250,1.2250,-0.59%,开放申购,开放赎回
2023-08-07,1.2344,1.2344,0.77%,开放申购,开放赎回
2023-08-08,1.2273,1.2273,-0.58%,开放申购,开放赎回
2023-08-09,1.2147,1.2147,-1.03%,开放申购,开放赎回
2023-08-10,1.2166,1.2166,0.16%,开放申购,开放赎回
2023-08-11,1.2094,1.2094,-0.59%,开放申购,开放赎回
2023-08-14,1.2246,1.2246,1.26%,开放申购,开放赎回
2023-08-15,1.2131,1.2131,-0.94%,开放申购,开放赎回
2023-08-16,1.2046,1.2046,-0.70%,开放申购,开放赎回
2023-08-17,1.1938,1.1938,-0.90%,开放申购,开放赎回
2023-08-18,1.1907,1.1907,-0.26%,开放申购,开放赎回
2023-08-21,1.2093,1.2093,1.56%,开放申购,开放赎回
2023-08-22,1.2072,1.2072,-0.17%,开放申购,开放赎回
2023-08-23,1.2268,1.2268,1.62%,开放申购,开放赎回
2023-08-24,1.2004,1.2004,-2.15%,开放申购,开放赎回
2023-08-25,1.2096,1.2096,0.77%,开放申购,开放赎回
2023-08-28,1.2171,1.2171,0.62%,开放申购,开放赎回
2023-08-29,1.2417,1.2417,2.02%,开放申购,开放赎回
2023-08-30,1.2478,1.2478,0.49%,开放申购,开放赎回
2023-08-31,1.2501,1.2501,0.18%,开放申购,开放赎回
2023-09-01,1.2485,1.2485,-0.13%,开放申购,开放赎回
2023-09-04,1.2484,1.2484,-0.01%,暂停申购,暂停赎回
2023-09-05,1.2496,1.2496,0.10%,开放申购,开放赎回
2023-09-06,1.2422,1.2422,-0.59%,开放申购,开放赎回
2023-09-07,1.2339,1.2339,-0.67%,开放申购,开放赎回
2023-09-08,1.2381,1.2381,0.34%,开放申购,开放赎回
2023-09-11,1.2519,1.2519,1.11%,开放申购,开放赎回
2023-09-12,1.2361,1.2361,-1.26%,开放申购,开放赎回
2023-09-13,1.2391,1.2391,0.24%,开放申购,开放赎回
2023-09-14,1.2483,1.2483,0.74%,开放申购,开放赎回
2023-09-15,1.2262,1.2262,-1.77%,开放申购,开放赎回
2023-09-18,1.2271,1.2271,0.07%,开放申购,开放赎回
2023-09-19,1.2244,1.2244,-0.22%,开放申购,开放赎回
2023-09-20,1.2076,1.2076,-1.37%,开放申购,开放赎回
2023-09-21,1.1864,1.1864,-1.76%,开放申购,开放赎回
2023-09-22,1.1869,1.1869,0.04%,开放申购,开放赎回
2023-09-25,1.1920,1.1920,0.43%,开放申购,开放赎回
2023-09-26,1.1751,1.1751,-1.42%,开放申购,开放赎回
2023-09-27,1.1771,1.1771,0.17%,开放申购,开放赎回
2023-09-28,1.1858,1.1858,0.74%,开放申购,开放赎回
2023-10-09,1.2108,1.2108,2.11%,开放申购,开放赎回
2023-10-10,1.2164,1.2164,0.46%,开放申购,开放赎回
2023-10-11,1.2245,1.2245,0.67%,开放申购,开放赎回
2023-10-12,1.2227,1.2227,-0.15%,开放申购,开放赎回
2023-10-13,1.2112,1.2112,-0.94%,开放申购,开放赎回
2023-10-16,1.2234,1.2234,1.01%,开放申购,开放赎回
2023-10-17,1.2151,1.2151,-0.68%,开放申购,开放赎回
2023-10-18,1.1978,1.1978,-1.42%,开放申购,开放赎回
2023-10-19,1.1869,1.1869,-0.91%,开放申购,开放赎回
2023-10-20,1.1760,1.1760,-0.92%,开放申购,开放赎回
2023-10-23,1.1794,1.1794,0.29%,开放申购,开放赎回
2023-10-24,1.1898,1.1898,0.88%,开放申购,开放赎回
2023-10-25,1.1619,1.1619,-2.34%,开放申购,开放赎回
2023-10-26,1.1403,1.1403,-1.86%,开放申购,开放赎回
2023-10-27,1.1448,1.1448,0.39%,开放申购,开放赎回
2023-10-30,1.1565,1.1565,1.02%,开放申购,开放赎回
2023-10-31,1.1618,1.1618,0.46%,开放申购,开放赎回
2023-11-01,1.1810,1.1810,1.65%,开放申购,开放赎回
2023-11-02,1.2004,1.2004,1.64%,开放申购,开放赎回
2023-11-03,1.2139,1.2139,1.12%,开放申购,开放赎回
2023-11-06,1.2177,1.2177,0.31%,开放申购,开放赎回
2023-11-07,1.2284,1.2284,0.88%,开放申购,开放赎回
2023-11-08,1.2293,1.2293,0.07%,开放申购,开放赎回
2023-11-09,1.2196,1.2196,-0.79%,开放申购,开放赎回
2023-11-10,1.2457,1.2457,2.14%,开放申购,开放赎回
2023-11-13,1.2418,1.2418,-0.31%,开放申购,开放赎回
2023-11-14,1.2669,1.2669,2.02%,开放申购,开放赎回
2023-11-15,1.2672,1.2672,0.02%,开放申购,开放赎回
2023-11-16,1.2679,1.2679,0.06%,开放申购,开放赎回
2023-11-17,1.2681,1.2681,0.02%,开放申购,开放赎回
2023-11-20,1.2806,1.2806,0.99%,开放申购,开放赎回
2023-11-21,1.2703,1.2703,-0.80%,开放申购,开放赎回
2023-11-22,1.2728,1.2728,0.20%,开放申购,开放赎回
2023-11-23,1.2722,1.2722,-0.05%,暂停申购,暂停赎回
2023-11-24,1.2696,1.2696,-0.20%,开放申购,开放赎回
2023-11-27,1.2681,1.2681,-0.12%,开放申购,开放赎回
2023-11-28,1.2713,1.2713,0.25%,开放申购,开放赎回
2023-11-29,1.2680,1.2680,-0.26%,开放申购,开放赎回
2023-11-30,1.2650,1.2650,-0.24%,开放申购,开放赎回
2023-12-01,1.2700,1.2700,0.40%,开放申购,开放赎回
2023-12-04,1.2565,1.2565,-1.06%,开放申购,开放赎回
2023-12-05,1.2613,1.2613,0.38%,开放申购,开放赎回
2023-12-06,1.2544,1.2544,-0.55%,开放申购,开放赎回
2023-12-07,1.2723,1.2723,1.43%,开放申购,开放赎回
2023-12-08,1.2759,1.2759,0.28%,开放申购,开放赎回
2023-12-11,1.2870,1.2870,0.87%,开放申购,开放赎回
2023-12-12,1.2971,1.2971,0.78%,开放申购,开放赎回
2023-12-13,1.3118,1.3118,1.13%,开放申购,开放赎回
2023-12-14,1.3094,1.3094,-0.18%,开放申购,开放赎回
2023-12-15,1.3133,1.3133,0.30%,开放申购,开放赎回
2023-12-18,1.3205,1.3205,0.55%,开放申购,开放赎回
2023-12-19,1.3276,1.3276,0.54%,开放申购,开放赎回
2023-12-20,1.3081,1.3081,-1.47%,开放申购,开放赎回
2023-12-21,1.3238,1.3238,1.20%,开放申购,开放赎回
2023-12-22,1.3241,1.3241,0.02%,开放申购,开放赎回
2023-12-25,1.3250,1.3250,0.07%,暂停申购,暂停赎回
2023-12-26,1.3317,1.3317,0.51%,开放申购,开放赎回
2023-12-27,1.3344,1.3344,0.20%,开放申购,开放赎回
2023-12-28,1.3332,1.3332,-0.09%,开放申购,开放赎回
2023-12-29,1.3251,1.3251,-0.61%,开放申购,开放赎回
2023-12-31,1.3250,1.3250,-0.01%,开放申购,开放赎回
2024-01-02,1.3030,1.3030,-1.66%,开放申购,开放赎回
2024-01-03,1.2944,1.2944,-0.66%,开放申购,开放赎回
2024-01-04,1.2875,1.2875,-0.53%,开放申购,开放赎回
2024-01-05,1.2898,1.2898,0.18%,开放申购,开放赎回
2024-01-08,1.3153,1.3153,1.98%,开放申购,开放赎回
2024-01-09,1.3177,1.3177,0.18%,开放申购,开放赎回
2024-01-10,1.3269,1.3269,0.70%,开放申购,开放赎回
2024-01-11,1.3294,1.3294,0.19%,开放申购,开放赎回
2024-01-12,1.3289,1.3289,-0.04%,开放申购,开放赎回
2024-01-15,1.3294,1.3294,0.04%,暂停申购,暂停赎回
2024-01-16,1.3295,1.3295,0.01%,开放申购,开放赎回
2024-01-17,1.3229,1.3229,-0.50%,开放申购,开放赎回
2024-01-18,1.3414,1.3414,1.40%,开放申购,开放赎回
2024-01-19,1.3655,1.3655,1.80%,开放申购,开放赎回
2024-01-22,1.3660,1.3660,0.04%,开放申购,开放赎回
2024-01-23,1.3716,1.3716,0.41%,开放申购,开放赎回
2024-01-24,1.3771,1.3771,0.40%,限制大额申购,开放赎回
2024-01-25,1.3778,1.3778,0.05%,限制大额申购,开放赎回
2024-01-26,1.3707,1.3707,-0.52%,限制大额申购,开放赎回
2024-01-29,1.3837,1.3837,0.95%,限制大额申购,开放赎回
2024-01-30,1.3737,1.3737,-0.72%,限制大额申购,开放赎回
2024-01-31,1.3479,1.3479,-1.88%,限制大额申购,开放赎回
2024-02-01,1.3626,1.3626,1.09%,限制大额申购,开放赎回
2024-02-02,1.3832,1.3832,1.51%,限制大额申购,开放赎回
2024-02-05,1.3813,1.3813,-0.14%,限制大额申购,开放赎回
2024-02-06,1.3778,1.3778,-0.25%,限制大额申购,开放赎回
2024-02-07,1.3907,1.3907,0.94%,限制大额申购,开放赎回
2024-02-08,1.3905,1.3905,-0.01%,限制大额申购,开放赎回
2024-02-19,1.3826,1.3826,-0.57%,暂停申购,暂停赎回
2024-02-20,1.3720,1.3720,-0.77%,限制大额申购,开放赎回
2024-02-21,1.3654,1.3654,-0.48%,限制大额申购,开放赎回
2024-02-22,1.4027,1.4027,2.73%,暂停申购,开放赎回
2024-02-23,1.3962,1.3962,-0.46%,暂停申购,开放赎回
2024-02-26,1.3964,1.3964,0.01%,暂停申购,开放赎回
2024-02-27,1.3988,1.3988,0.17%,限制大额申购,开放赎回
2024-02-28,1.3923,1.3923,-0.46%,限制大额申购,开放赎回
2024-02-29,1.4045,1.4045,0.88%,限制大额申购,开放赎回
2024-03-01,1.4242,1.4242,1.40%,限制大额申购,开放赎回
2024-03-04,1.4179,1.4179,-0.44%,限制大额申购,开放赎回
2024-03-05,1.3931,1.3931,-1.75%,限制大额申购,开放赎回
2024-03-06,1.4015,1.4015,0.60%,限制大额申购,开放赎回
2024-03-07,1.4216,1.4216,1.43%,限制大额申购,开放赎回
2024-03-08,1.4000,1.4000,-1.52%,限制大额申购,开放赎回
2024-03-11,1.3946,1.3946,-0.39%,限制大额申购,开放赎回
2024-03-12,1.4134,1.4134,1.35%,限制大额申购,开放赎回
2024-03-13,1.4008,1.4008,-0.89%,限制大额申购,开放赎回
2024-03-14,1.3973,1.3973,-0.25%,限制大额申购,开放赎回
2024-03-15,1.3818,1.3818,-1.11%,限制大额申购,开放赎回
2024-03-18,1.3946,1.3946,0.93%,限制大额申购,开放赎回
2024-03-19,1.3988,1.3988,0.30%,限制大额申购,开放赎回
2024-03-20,1.4140,1.4140,1.09%,限制大额申购,开放赎回
2024-03-21,1.4192,1.4192,0.37%,限制大额申购,开放赎回
2024-03-22,1.4213,1.4213,0.15%,限制大额申购,开放赎回
2024-03-25,1.4164,1.4164,-0.34%,限制大额申购,开放赎回
2024-03-26,1.4098,1.4098,-0.47%,限制大额申购,开放赎回
2024-03-27,1.4145,1.4145,0.33%,限制大额申购,开放赎回
2024-03-28,1.4115,1.4115,-0.21%,限制大额申购,开放赎回
2024-03-29,1.4107,1.4107,-0.06%,暂停申购,暂停赎回
2024-04-01,1.4137,1.4137,0.21%,限制大额申购,开放赎回
2024-04-02,1.3993,1.3993,-1.02%,限制大额申购,开放赎回
2024-04-03,1.4023,1.4023,0.21%,限制大额申购,开放赎回
2024-04-08,1.3971,1.3971,-0.37%,限制大额申购,开放赎回
2024-04-09,1.4012,1.4012,0.29%,限制大额申购,开放赎回
2024-04-10,1.3901,1.3901,-0.79%,限制大额申购,开放赎回
