date,nav,accum_nav,daily_growth,purchase_status,redeem_status
2023-02-03,1.0158,1.0158,-1.31%,开放申购,开放赎回
2023-02-06,1.0127,1.0127,-0.31%,开放申购,开放赎回
2023-02-07,1.0365,1.0365,2.35%,开放申购,开放赎回
2023-02-08,1.0153,1.0153,-2.05%,开放申购,开放赎回
2023-02-09,1.0086,1.0086,-0.66%,开放申购,开放赎回
2023-02-10,1.0027,1.0027,-0.58%,开放申购,开放赎回
2023-02-13,1.0216,1.0216,1.88%,开放申购,开放赎回
2023-02-14,1.0281,1.0281,0.64%,开放申购,开放赎回
2023-02-15,1.0367,1.0367,0.84%,开放申购,开放赎回
2023-02-16,1.0225,1.0225,-1.37%,开放申购,开放赎回
2023-02-17,1.0180,1.0180,-0.44%,开放申购,开放赎回
2023-02-20,1.0178,1.0178,-0.02%,暂停申购,暂停赎回
2023-02-21,0.9929,0.9929,-2.45%,开放申购,开放赎回
2023-02-22,0.9962,0.9962,0.33%,开放申购,开放赎回
2023-02-23,1.0088,1.0088,1.26%,开放申购,开放赎回
2023-02-24,0.9913,0.9913,-1.73%,开放申购,开放赎回
2023-02-27,1.0068,1.0068,1.56%,开放申购,开放赎回
2023-02-28,1.0048,1.0048,-0.20%,开放申购,开放赎回
2023-03-01,0.9951,0.9951,-0.97%,开放申购,开放赎回
2023-03-02,0.9957,0.9957,0.06%,开放申购,开放赎回
2023-03-03,1.0191,1.0191,2.35%,开放申购,开放赎回
2023-03-06,1.0176,1.0176,-0.15%,开放申购,开放赎回
2023-03-07,1.0086,1.0086,-0.88%,开放申购,开放赎回
2023-03-08,1.0187,1.0187,1.00%,开放申购,开放赎回
2023-03-09,1.0034,1.0034,-1.50%,开放申购,开放赎回
2023-03-10,0.9901,0.9901,-1.33%,开放申购,开放赎回
2023-03-13,0.9936,0.9936,0.35%,开放申购,开放赎回
2023-03-14,1.0097,1.0097,1.62%,开放申购,开放赎回
2023-03-15,1.0099,1.0099,0.02%,开放申购,开放赎回
2023-03-16,1.0427,1.0427,3.25%,开放申购,开放赎回
2023-03-17,1.0364,1.0364,-0.60%,开放申购,开放赎回
2023-03-20,1.0333,1.0333,-0.30%,开放申购,开放赎回
2023-03-21,1.0490,1.0490,1.52%,开放申购,开放赎回
2023-03-22,1.0345,1.0345,-1.38%,开放申购,开放赎回
2023-03-23,1.0463,1.0463,1.14%,开放申购,开放赎回
2023-03-24,1.0442,1.0442,-0.20%,开放申购,开放赎回
2023-03-27,1.0418,1.0418,-0.23%,开放申购,开放赎回
2023-03-28,1.0374,1.0374,-0.42%,开放申购,开放赎回
2023-03-29,1.0563,1.0563,1.82%,开放申购,开放赎回
2023-03-30,1.0670,1.0670,1.01%,开放申购,开放赎回
2023-03-31,1.0816,1.0816,1.37%,开放申购,开放赎回
2023-04-03,1.0803,1.0803,-0.12%,开放申购,开放赎回
2023-04-04,1.0750,1.0750,-0.49%,开放申购,开放赎回
2023-04-06,1.0729,1.0729,-0.20%,开放申购,开放赎回
2023-04-07,1.0743,1.0743,0.13%,暂停申购,暂停赎回
2023-04-10,1.0722,1.0722,-0.20%,开放申购,开放赎回
2023-04-11,1.0672,1.0672,-0.47%,开放申购,开放赎回
2023-04-12,1.0576,1.0576,-0.90%,开放申购,开放赎回
2023-04-13,1.0750,1.0750,1.65%,开放申购,开放赎回
2023-04-14,1.0718,1.0718,-0.30%,开放申购,开放赎回
2023-04-17,1.0735,1.0735,0.16%,开放申购,开放赎回
2023-04-18,1.0760,1.0760,0.23%,开放申购,开放赎回
2023-04-19,1.0745,1.0745,-0.14%,开放申购,开放赎回
2023-04-20,1.0705,1.0705,-0.37%,开放申购,开放赎回
2023-04-21,1.0680,1.0680,-0.23%,开放申购,开放赎回
2023-04-24,1.0668,1.0668,-0.11%,开放申购,开放赎回
2023-04-25,1.0478,1.0478,-1.78%,开放申购,开放赎回
2023-04-26,1.0606,1.0606,1.22%,开放申购,开放赎回
2023-04-27,1.0880,1.0880,2.58%,开放申购,开放赎回
2023-04-28,1.0953,1.0953,0.67%,开放申购,开放赎回
2023-05-04,1.0717,1.0717,-2.15%,开放申购,开放赎回
2023-05-05,1.0945,1.0945,2.13%,开放申购,开放赎回
2023-05-08,1.0977,1.0977,0.29%,开放申购,开放赎回
2023-05-09,1.0922,1.0922,-0.50%,开放申购,开放赎回
2023-05-10,1.1045,1.1045,1.13%,开放申购,开放赎回
2023-05-11,1.1048,1.1048,0.03%,开放申购,开放赎回
2023-05-12,1.1071,1.1071,0.21%,开放申购,开放赎回
2023-05-15,1.1156,1.1156,0.77%,开放申购,开放赎回
2023-05-16,1.1141,1.1141,-0.13%,开放申购,开放赎回
2023-05-17,1.1316,1.1316,1.57%,开放申购,开放赎回
2023-05-18,1.1546,1.1546,2.03%,开放申购,开放赎回
2023-05-19,1.1583,1.1583,0.32%,开放申购,开放赎回
2023-05-22,1.1588,1.1588,0.04%,开放申购,开放赎回
2023-05-23,1.1473,1.1473,-0.99%,开放申购,开放赎回
2023-05-24,1.1457,1.1457,-0.14%,开放申购,开放赎回
2023-05-25,1.1719,1.1719,2.29%,开放申购,开放赎回
2023-05-26,1.2045,1.2045,2.78%,开放申购,开放赎回
2023-05-29,1.2014,1.2014,-0.26%,暂停申购,暂停赎回
2023-05-30,1.2098,1.2098,0.70%,开放申购,开放赎回
2023-05-31,1.2019,1.2019,-0.65%,开放申购,开放赎回
2023-06-01,1.2194,1.2194,1.46%,开放申购,开放赎回
2023-06-02,1.2273,1.2273,0.65%,开放申购,开放赎回
2023-06-05,1.2275,1.2275,0.02%,开放申购,开放赎回
2023-06-06,1.2304,1.2304,0.24%,开放申购,开放赎回
2023-06-07,1.2116,1.2116,-1.53%,开放申购,开放赎回
2023-06-08,1.2273,1.2273,1.30%,开放申购,开放赎回
2023-06-09,1.2280,1.2280,0.06%,开放申购,开放赎回
2023-06-12,1.2498,1.2498,1.78%,开放申购,开放赎回
2023-06-13,1.2633,1.2633,1.08%,开放申购,开放赎回
2023-06-14,1.2729,1.2729,0.76%,开放申购,开放赎回
2023-06-15,1.2860,1.2860,1.03%,开放申购,开放赎回
2023-06-16,1.2744,1.2744,-0.90%,开放申购,开放赎回
2023-06-19,1.2729,1.2729,-0.12%,暂停申购,暂停赎回
2023-06-20,1.2784,1.2784,0.43%,开放申购,开放赎回
2023-06-21,1.2655,1.2655,-1.01%,开放申购,开放赎回
2023-06-26,1.2552,1.2552,-0.81%,开放申购,开放赎回
2023-06-27,1.2771,1.2771,1.74%,开放申购,开放赎回
2023-06-28,1.2785,1.2785,0.11%,开放申购,开放赎回
2023-06-29,1.2784,1.2784,-0.01%,开放申购,开放赎回
2023-06-30,1.2986,1.2986,1.58%,开放申购,开放赎回
2023-07-03,1.2992,1.2992,0.05%,开放申购,开放赎回
2023-07-04,1.2973,1.2973,-0.15%,暂停申购,暂停赎回
2023-07-05,1.2958,1.2958,-0.12%,开放申购,开放赎回
2023-07-06,1.2888,1.2888,-0.54%,开放申购,开放赎回
2023-07-07,1.2840,1.2840,-0.37%,开放申购,开放赎回
2023-07-10,1.2824,1.2824,-0.12%,开放申购,开放赎回
2023-07-11,1.2876,1.2876,0.41%,开放申购,开放赎回
2023-07-12,1.3008,1.3008,1.03%,开放申购,开放赎回
2023-07-13,1.3182,1.3182,1.34%,开放申购,开放赎回
2023-07-14,1.3142,1.3142,-0.30%,开放申购,开放赎回
2023-07-17,1.3259,1.3259,0.89%,开放申购,开放赎回
2023-07-18,1.3384,1.3384,0.94%,开放申购,开放赎回
2023-07-19,1.3377,1.3377,-0.05%,开放申购,开放赎回
2023-07-20,1.3085,1.3085,-2.18%,开放申购,开放赎回
2023-07-21,1.3046,1.3046,-0.30%,开放申购,开放赎回
2023-07-24,1.3073,1.3073,0.21%,开放申购,开放赎回
2023-07-25,1.3156,1.3156,0.63%,开放申购,开放赎回
2023-07-26,1.3099,1.3099,-0.43%,开放申购,开放赎回
2023-07-27,1.3063,1.3063,-0.27%,开放申购,开放赎回
2023-07-28,1.3297,1.3297,1.79%,开放申购,开放赎回
2023-07-31,1.3300,1.3300,0.02%,开放申购,开放赎回
2023-08-01,1.3266,1.3266,-0.26%,开放申购,开放赎回
2023-08-02,1.3000,1.3000,-2.01%,开放申购,开放赎回
2023-08-03,1.2994,1.2994,-0.05%,开放申购,开放赎回
2023-08-04,1.2922,1.2922,-0.55%,开放申购,开放赎回
2023-08-07,1.3021,1.3021,0.77%,开放申购,开放赎回
2023-08-08,1.2938,1.2938,-0.64%,开放申购,开放赎回
2023-08-09,1.2801,1.2801,-1.06%,开放申购,开放赎回
2023-08-10,1.2815,1.2815,0.11%,开放申购,开放赎回
2023-08-11,1.2737,1.2737,-0.61%,开放申购,开放赎回
2023-08-14,1.2894,1.2894,1.23%,开放申购,开放赎回
2023-08-15,1.2770,1.2770,-0.96%,开放申购,开放赎回
2023-08-16,1.2668,1.2668,-0.80%,开放申购,开放赎回
2023-08-17,1.2546,1.2546,-0.96%,开放申购,开放赎回
2023-08-18,1.2509,1.2509,-0.29%,开放申购,开放赎回
2023-08-21,1.2697,1.2697,1.50%,开放申购,开放赎回
2023-08-22,1.2684,1.2684,-0.10%,开放申购,开放赎回
2023-08-23,1.2876,1.2876,1.51%,开放申购,开放赎回
2023-08-24,1.2591,1.2591,-2.21%,开放申购,开放赎回
2023-08-25,1.2690,1.2690,0.79%,开放申购,开放赎回
2023-08-28,1.2774,1.2774,0.66%,开放申购,开放赎回
2023-08-29,1.3034,1.3034,2.04%,开放申购,开放赎回
2023-08-30,1.3097,1.3097,0.48%,开放申购,开放赎回
2023-08-31,1.3128,1.3128,0.24%,开放申购,开放赎回
2023-09-01,1.3115,1.3115,-0.10%,开放申购,开放赎回
2023-09-04,1.3114,1.3114,-0.01%,暂停申购,暂停赎回
2023-09-05,1.3127,1.3127,0.10%,开放申购,开放赎回
2023-09-06,1.3048,1.3048,-0.60%,开放申购,开放赎回
2023-09-07,1.2960,1.2960,-0.67%,开放申购,开放赎回
2023-09-08,1.3004,1.3004,0.34%,开放申购,开放赎回
2023-09-11,1.3149,1.3149,1.12%,开放申购,开放赎回
2023-09-12,1.2982,1.2982,-1.27%,开放申购,开放赎回
2023-09-13,1.3013,1.3013,0.24%,开放申购,开放赎回
2023-09-14,1.3110,1.3110,0.75%,开放申购,开放赎回
2023-09-15,1.2877,1.2877,-1.78%,开放申购,开放赎回
2023-09-18,1.2886,1.2886,0.07%,开放申购,开放赎回
2023-09-19,1.2858,1.2858,-0.22%,开放申购,开放赎回
2023-09-20,1.2683,1.2683,-1.36%,开放申购,开放赎回
2023-09-21,1.2460,1.2460,-1.76%,开放申购,开放赎回
2023-09-22,1.2466,1.2466,0.05%,开放申购,开放赎回
2023-09-25,1.2512,1.2512,0.37%,开放申购,开放赎回
2023-09-26,1.2333,1.2333,-1.43%,开放申购,开放赎回
2023-09-27,1.2358,1.2358,0.20%,开放申购,开放赎回
2023-09-28,1.2464,1.2464,0.86%,开放申购,开放赎回
2023-10-09,1.2738,1.2738,2.20%,开放申购,开放赎回
2023-10-10,1.2804,1.2804,0.52%,开放申购,开放赎回
2023-10-11,1.2890,1.2890,0.67%,开放申购,开放赎回
2023-10-12,1.2843,1.2843,-0.36%,开放申购,开放赎回
2023-10-13,1.2692,1.2692,-1.18%,开放申购,开放赎回
2023-10-16,1.2837,1.2837,1.14%,开放申购,开放赎回
2023-10-17,1.2795,1.2795,-0.33%,开放申购,开放赎回
2023-10-18,1.2625,1.2625,-1.33%,开放申购,开放赎回
2023-10-19,1.2523,1.2523,-0.81%,开放申购,开放赎回
2023-10-20,1.2343,1.2343,-1.44%,开放申购,开放赎回
2023-10-23,1.2381,1.2381,0.31%,开放申购,开放赎回
2023-10-24,1.2493,1.2493,0.90%,开放申购,开放赎回
2023-10-25,1.2202,1.2202,-2.33%,开放申购,开放赎回
2023-10-26,1.1984,1.1984,-1.79%,开放申购,开放赎回
2023-10-27,1.2040,1.2040,0.47%,开放申购,开放赎回
2023-10-30,1.2165,1.2165,1.04%,开放申购,开放赎回
2023-10-31,1.2224,1.2224,0.48%,开放申购,开放赎回
2023-11-01,1.2429,1.2429,1.68%,开放申购,开放赎回
2023-11-02,1.2636,1.2636,1.67%,开放申购,开放赎回
2023-11-03,1.2781,1.2781,1.15%,开放申购,开放赎回
2023-11-06,1.2822,1.2822,0.32%,开放申购,开放赎回
2023-11-07,1.2935,1.2935,0.88%,开放申购,开放赎回
2023-11-08,1.2947,1.2947,0.09%,开放申购,开放赎回
2023-11-09,1.2853,1.2853,-0.73%,开放申购,开放赎回
2023-11-10,1.3128,1.3128,2.14%,开放申购,开放赎回
2023-11-13,1.3087,1.3087,-0.31%,开放申购,开放赎回
2023-11-14,1.3355,1.3355,2.05%,开放申购,开放赎回
2023-11-15,1.3359,1.3359,0.03%,开放申购,开放赎回
2023-11-16,1.3369,1.3369,0.07%,开放申购,开放赎回
2023-11-17,1.3373,1.3373,0.03%,开放申购,开放赎回
2023-11-20,1.3504,1.3504,0.98%,开放申购,开放赎回
2023-11-21,1.3392,1.3392,-0.83%,开放申购,开放赎回
2023-11-22,1.3419,1.3419,0.20%,开放申购,开放赎回
2023-11-23,1.3411,1.3411,-0.06%,暂停申购,暂停赎回
2023-11-24,1.3384,1.3384,-0.20%,开放申购,开放赎回
2023-11-27,1.3371,1.3371,-0.10%,开放申购,开放赎回
2023-11-28,1.3403,1.3403,0.24%,开放申购,开放赎回
2023-11-29,1.3368,1.3368,-0.26%,开放申购,开放赎回
2023-11-30,1.3337,1.3337,-0.23%,开放申购,开放赎回
2023-12-01,1.3391,1.3391,0.40%,开放申购,开放赎回
2023-12-04,1.3250,1.3250,-1.05%,开放申购,开放赎回
2023-12-05,1.3300,1.3300,0.38%,开放申购,开放赎回
2023-12-06,1.3232,1.3232,-0.51%,开放申购,开放赎回
2023-12-07,1.3423,1.3423,1.44%,开放申购,开放赎回
2023-12-08,1.3461,1.3461,0.28%,开放申购,开放赎回
2023-12-11,1.3577,1.3577,0.86%,开放申购,开放赎回
2023-12-12,1.3684,1.3684,0.79%,开放申购,开放赎回
2023-12-13,1.3839,1.3839,1.13%,开放申购,开放赎回
2023-12-14,1.3814,1.3814,-0.18%,开放申购,开放赎回
2023-12-15,1.3853,1.3853,0.28%,开放申购,开放赎回
2023-12-18,1.3931,1.3931,0.56%,开放申购,开放赎回
2023-12-19,1.4003,1.4003,0.52%,开放申购,开放赎回
2023-12-20,1.3797,1.3797,-1.47%,开放申购,开放赎回
2023-12-21,1.3957,1.3957,1.16%,开放申购,开放赎回
2023-12-22,1.3960,1.3960,0.02%,开放申购,开放赎回
2023-12-25,1.3968,1.3968,0.06%,暂停申购,暂停赎回
2023-12-26,1.4037,1.4037,0.49%,开放申购,开放赎回
2023-12-27,1.4062,1.4062,0.18%,开放申购,开放赎回
2023-12-28,1.4048,1.4048,-0.10%,开放申购,开放赎回
2023-12-29,1.3966,1.3966,-0.58%,开放申购,开放赎回
2023-12-31,1.3964,1.3964,-0.01%,开放申购,开放赎回
2024-01-02,1.3735,1.3735,-1.64%,开放申购,开放赎回
2024-01-03,1.3637,1.3637,-0.71%,开放申购,开放赎回
2024-01-04,1.3568,1.3568,-0.51%,开放申购,开放赎回
2024-01-05,1.3592,1.3592,0.18%,开放申购,开放赎回
2024-01-08,1.3859,1.3859,1.96%,开放申购,开放赎回
2024-01-09,1.3881,1.3881,0.16%,开放申购,开放赎回
2024-01-10,1.3973,1.3973,0.66%,开放申购,开放赎回
2024-01-11,1.3997,1.3997,0.17%,开放申购,开放赎回
2024-01-12,1.3998,1.3998,0.01%,开放申购,开放赎回
2024-01-15,1.4004,1.4004,0.04%,暂停申购,暂停赎回
2024-01-16,1.4006,1.4006,0.01%,开放申购,开放赎回
2024-01-17,1.3934,1.3934,-0.51%,开放申购,开放赎回
2024-01-18,1.4126,1.4126,1.38%,开放申购,开放赎回
2024-01-19,1.4384,1.4384,1.83%,开放申购,开放赎回
2024-01-22,1.4383,1.4383,-0.01%,开放申购,开放赎回
2024-01-23,1.4424,1.4424,0.29%,开放申购,开放赎回
2024-01-24,1.4478,1.4478,0.37%,开放申购,开放赎回
2024-01-25,1.4479,1.4479,0.01%,开放申购,开放赎回
2024-01-26,1.4405,1.4405,-0.51%,开放申购,开放赎回
2024-01-29,1.4539,1.4539,0.93%,开放申购,开放赎回
2024-01-30,1.4439,1.4439,-0.69%,开放申购,开放赎回
2024-01-31,1.4158,1.4158,-1.95%,开放申购,开放赎回
2024-02-01,1.4312,1.4312,1.09%,开放申购,开放赎回
2024-02-02,1.4528,1.4528,1.51%,开放申购,开放赎回
2024-02-05,1.4511,1.4511,-0.12%,开放申购,开放赎回
2024-02-06,1.4476,1.4476,-0.24%,开放申购,开放赎回
2024-02-07,1.4602,1.4602,0.87%,开放申购,开放赎回
2024-02-08,1.4614,1.4614,0.08%,开放申购,开放赎回
2024-02-19,1.4521,1.4521,-0.64%,暂停申购,暂停赎回
2024-02-20,1.4417,1.4417,-0.72%,开放申购,开放赎回
2024-02-21,1.4352,1.4352,-0.45%,开放申购,开放赎回
2024-02-22,1.4754,1.4754,2.80%,开放申购,开放赎回
2024-02-23,1.4708,1.4708,-0.31%,开放申购,开放赎回
2024-02-26,1.4697,1.4697,-0.07%,开放申购,开放赎回
2024-02-27,1.4722,1.4722,0.17%,开放申购,开放赎回
2024-02-28,1.4649,1.4649,-0.50%,开放申购,开放赎回
2024-02-29,1.4775,1.4775,0.86%,开放申购,开放赎回
2024-03-01,1.4977,1.4977,1.37%,开放申购,开放赎回
2024-03-04,1.4911,1.4911,-0.44%,开放申购,开放赎回
2024-03-05,1.4658,1.4658,-1.70%,开放申购,开放赎回
2024-03-06,1.4743,1.4743,0.58%,开放申购,开放赎回
2024-03-07,1.4941,1.4941,1.34%,开放申购,开放赎回
2024-03-08,1.4708,1.4708,-1.56%,开放申购,开放赎回
2024-03-11,1.4650,1.4650,-0.39%,开放申购,开放赎回
2024-03-12,1.4851,1.4851,1.37%,开放申购,开放赎回
2024-03-13,1.4728,1.4728,-0.83%,开放申购,开放赎回
2024-03-14,1.4690,1.4690,-0.26%,开放申购,开放赎回
2024-03-15,1.4521,1.4521,-1.15%,开放申购,开放赎回
2024-03-18,1.4646,1.4646,0.86%,开放申购,开放赎回
2024-03-19,1.4687,1.4687,0.28%,开放申购,开放赎回
2024-03-20,1.4844,1.4844,1.07%,开放申购,开放赎回
2024-03-21,1.4902,1.4902,0.39%,开放申购,开放赎回
2024-03-22,1.4927,1.4927,0.17%,开放申购,开放赎回
2024-03-25,1.4875,1.4875,-0.35%,限制大额申购,开放赎回
2024-03-26,1.4812,1.4812,-0.42%,限制大额申购,开放赎回
2024-03-27,1.4866,1.4866,0.36%,限制大额申购,开放赎回
2024-03-28,1.4843,1.4843,-0.15%,限制大额申购,开放赎回
2024-03-29,1.4843,1.4843,0.00%,暂停申购,暂停赎回
2024-04-01,1.4867,1.4867,0.16%,限制大额申购,开放赎回
2024-04-02,1.4737,1.4737,-0.87%,限制大额申购,开放赎回
2024-04-03,1.4762,1.4762,0.17%,限制大额申购,开放赎回
2024-04-08,1.4714,1.4714,-0.33%,限制大额申购,开放赎回
2024-04-09,1.4766,1.4766,0.35%,限制大额申购,开放赎回
2024-04-10,1.4642,1.4642,-0.84%,限制大额申购,开放赎回
2024-04-11,1.4871,1.4871,1.56%,限制大额申购,开放赎回
2024-04-12,1.4634,1.4634,-1.59%,限制大额申购,开放赎回
2024-04-15,1.4407,1.4407,-1.55%,限制大额申购,开放赎回
2024-04-16,1.4424,1.4424,0.12%,限制大额申购,开放赎回
2024-04-17,1.4253,1.4253,-1.19%,限制大额申购,开放赎回
2024-04-18,1.4174,1.4174,-0.55%,限制大额申购,开放赎回
2024-04-19,1.3902,1.3902,-1.92%,限制大额申购,开放赎回
2024-04-22,1.4034,1.4034,0.95%,限制大额申购,开放赎回
2024-04-23,1.4237,1.4237,1.45%,限制大额申购,开放赎回
2024-04-24,1.4278,1.4278,0.29%,限制大额申购,开放赎回
2024-04-25,1.4206,1.4206,-0.50%,限制大额申购,开放赎回
2024-04-26,1.4427,1.4427,1.56%,限制大额申购,开放赎回
2024-04-29,1.4477,1.4477,0.35%,限制大额申购,开放赎回
2024-04-30,1.4210,1.4210,-1.84%,限制大额申购,开放赎回
2024-05-06,1.4700,1.4700,3.45%,限制大额申购,开放赎回
2024-05-07,1.4701,1.4701,0.01%,限制大额申购,开放赎回
2024-05-08,1.4701,1.4701,0.00%,限制大额申购,开放赎回
2024-05-09,1.4721,1.4721,0.14%,限制大额申购,开放赎回
2024-05-10,1.4758,1.4758,0.25%,限制大额申购,开放赎回
2024-05-13,1.4780,1.4780,0.15%,限制大额申购,开放赎回
2024-05-14,1.4885,1.4885,0.71%,限制大额申购,开放赎回
2024-05-15,1.5096,1.5096,1.42%,限制大额申购,开放赎回
2024-05-16,1.5067,1.5067,-0.19%,限制大额申购,开放赎回
2024-05-17,1.5062,1.5062,-0.03%,限制大额申购,开放赎回
2024-05-20,1.5158,1.5158,0.64%,限制大额申购,开放赎回
2024-05-21,1.5196,1.5196,0.25%,限制大额申购,开放赎回
2024-05-22,1.5190,1.5190,-0.04%,限制大额申购,开放赎回
2024-05-23,1.5130,1.5130,-0.39%,限制大额申购,开放赎回
2024-05-24,1.5272,1.5272,0.94%,限制大额申购,开放赎回
2024-05-27,1.5270,1.5270,-0.01%,暂停申购,暂停赎回
2024-05-28,1.5319,1.5319,0.32%,限制大额申购,开放赎回
2024-05-29,1.5215,1.5215,-0.68%,限制大额申购,开放赎回
2024-05-30,1.5066,1.5066,-0.98%,限制大额申购,开放赎回
2024-05-31,1.5056,1.5056,-0.07%,限制大额申购,开放赎回
2024-06-03,1.5106,1.5106,0.33%,限制大额申购,开放赎回
