date,nav,accum_nav,daily_growth,purchase_status,redeem_status
2015-10-16,1.1000,1.1000,0.46%,开放申购,开放赎回
2015-10-19,1.1070,1.1070,0.64%,开放申购,开放赎回
2015-10-20,1.1020,1.1020,-0.45%,开放申购,开放赎回
2015-10-21,1.0940,1.0940,-0.73%,开放申购,开放赎回
2015-10-22,1.1150,1.1150,1.92%,开放申购,开放赎回
2015-10-23,1.1460,1.1460,2.78%,开放申购,开放赎回
2015-10-26,1.1460,1.1460,0.00%,开放申购,开放赎回
2015-10-27,1.1470,1.1470,0.09%,开放申购,开放赎回
2015-10-28,1.1570,1.1570,0.87%,开放申购,开放赎回
2015-10-29,1.1560,1.1560,-0.09%,开放申购,开放赎回
2015-10-30,1.1480,1.1480,-0.69%,开放申购,开放赎回
2015-11-02,1.1550,1.1550,0.61%,开放申购,开放赎回
2015-11-03,1.1620,1.1620,0.61%,开放申购,开放赎回
2015-11-04,1.1620,1.1620,0.00%,开放申购,开放赎回
2015-11-05,1.1600,1.1600,-0.17%,开放申购,开放赎回
2015-11-06,1.1620,1.1620,0.17%,开放申购,开放赎回
2015-11-09,1.1520,1.1520,-0.86%,开放申购,开放赎回
2015-11-10,1.1500,1.1500,-0.17%,开放申购,开放赎回
2015-11-11,1.1490,1.1490,-0.09%,开放申购,开放赎回
2015-11-12,1.1380,1.1380,-0.96%,开放申购,开放赎回
2015-11-13,1.1170,1.1170,-1.85%,开放申购,开放赎回
2015-11-16,1.1330,1.1330,1.43%,开放申购,开放赎回
2015-11-17,1.1340,1.1340,0.09%,开放申购,开放赎回
2015-11-18,1.1550,1.1550,1.85%,开放申购,开放赎回
2015-11-19,1.1550,1.1550,0.00%,开放申购,开放赎回
2015-11-20,1.1620,1.1620,0.61%,开放申购,开放赎回
2015-11-23,1.1600,1.1600,-0.17%,开放申购,开放赎回
2015-11-24,1.1590,1.1590,-0.09%,开放申购,开放赎回
2015-11-25,1.1600,1.1600,0.09%,开放申购,开放赎回
2015-11-27,1.1620,1.1620,,开放申购,开放赎回
2015-11-30,1.1590,1.1590,-0.26%,开放申购,开放赎回
2015-12-01,1.1710,1.1710,1.04%,开放申购,开放赎回
2015-12-02,1.1630,1.1630,-0.68%,开放申购,开放赎回
2015-12-03,1.1450,1.1450,-1.55%,开放申购,开放赎回
2015-12-04,1.1680,1.1680,2.01%,开放申购,开放赎回
2015-12-07,1.1650,1.1650,-0.26%,开放申购,开放赎回
2015-12-08,1.1660,1.1660,0.09%,开放申购,开放赎回
2015-12-09,1.1500,1.1500,-1.37%,开放申购,开放赎回
2015-12-10,1.1570,1.1570,0.61%,开放申购,开放赎回
2015-12-11,1.1330,1.1330,-2.07%,开放申购,开放赎回
2015-12-14,1.1430,1.1430,0.88%,开放申购,开放赎回
2015-12-15,1.1510,1.1510,0.70%,开放申购,开放赎回
2015-12-16,1.1680,1.1680,1.48%,开放申购,开放赎回
2015-12-17,1.1550,1.1550,-1.11%,开放申购,开放赎回
2015-12-18,1.1350,1.1350,-1.73%,开放申购,开放赎回
2015-12-21,1.1450,1.1450,0.88%,开放申购,开放赎回
2015-12-22,1.1520,1.1520,0.61%,开放申购,开放赎回
2015-12-23,1.1600,1.1600,0.69%,开放申购,开放赎回
2015-12-24,1.1600,1.1600,0.00%,开放申购,开放赎回
2015-12-25,1.1590,1.1590,-0.09%,暂停申购,暂停赎回
2015-12-28,1.1590,1.1590,0.00%,开放申购,开放赎回
2015-12-29,1.1780,1.1780,1.64%,开放申购,开放赎回
2015-12-30,1.1690,1.1690,-0.76%,开放申购,开放赎回
2015-12-31,1.1560,1.1560,-1.11%,开放申购,开放赎回
2016-01-04,1.1350,1.1350,-1.82%,开放申购,开放赎回
2016-01-05,1.1340,1.1340,-0.09%,开放申购,开放赎回
2016-01-06,1.1260,1.1260,-0.71%,开放申购,开放赎回
2016-01-07,1.0980,1.0980,-2.49%,开放申购,开放赎回
2016-01-08,1.0900,1.0900,-0.73%,开放申购,开放赎回
2016-01-11,1.0920,1.0920,0.18%,开放申购,开放赎回
2016-01-12,1.1040,1.1040,1.10%,开放申购,开放赎回
2016-01-13,1.0680,1.0680,-3.26%,开放申购,开放赎回
2016-01-14,1.0900,1.0900,2.06%,开放申购,开放赎回
2016-01-15,1.0580,1.0580,-2.94%,开放申购,开放赎回
2016-01-19,1.0590,1.0590,,开放申购,开放赎回
2016-01-20,1.0550,1.0550,-0.38%,开放申购,开放赎回
2016-01-21,1.0570,1.0570,0.19%,开放申购,开放赎回
2016-01-22,1.0840,1.0840,2.55%,开放申购,开放赎回
2016-01-25,1.0680,1.0680,-1.48%,开放申购,开放赎回
2016-01-26,1.0770,1.0770,0.84%,开放申购,开放赎回
2016-01-27,1.0510,1.0510,-2.41%,开放申购,开放赎回
2016-01-28,1.0650,1.0650,1.33%,开放申购,开放赎回
2016-01-29,1.0870,1.0870,2.07%,开放申购,开放赎回
2016-02-01,1.0890,1.0890,0.18%,开放申购,开放赎回
2016-02-02,1.0660,1.0660,-2.11%,开放申购,开放赎回
2016-02-03,1.0610,1.0610,-0.47%,开放申购,开放赎回
2016-02-04,1.0590,1.0590,-0.19%,开放申购,开放赎回
2016-02-05,1.0220,1.0220,-3.49%,开放申购,开放赎回
2016-02-15,1.0170,1.0170,-0.49%,暂停申购,暂停赎回
2016-02-16,1.0380,1.0380,2.06%,开放申购,开放赎回
2016-02-17,1.0620,1.0620,2.31%,开放申购,开放赎回
2016-02-18,1.0490,1.0490,-1.22%,开放申购,开放赎回
2016-02-19,1.0530,1.0530,0.38%,开放申购,开放赎回
2016-02-22,1.0680,1.0680,1.42%,开放申购,开放赎回
2016-02-23,1.0530,1.0530,-1.40%,开放申购,开放赎回
2016-02-24,1.0630,1.0630,0.95%,开放申购,开放赎回
2016-02-25,1.0730,1.0730,0.94%,开放申购,开放赎回
2016-02-26,1.0720,1.0720,-0.09%,开放申购,开放赎回
2016-02-29,1.0650,1.0650,-0.65%,开放申购,开放赎回
2016-03-01,1.0950,1.0950,2.82%,开放申购,开放赎回
2016-03-02,1.0970,1.0970,0.18%,开放申购,开放赎回
2016-03-03,1.0930,1.0930,-0.36%,开放申购,开放赎回
2016-03-04,1.0920,1.0920,-0.09%,开放申购,开放赎回
2016-03-07,1.0830,1.0830,-0.82%,开放申购,开放赎回
2016-03-08,1.0730,1.0730,-0.92%,开放申购,开放赎回
2016-03-09,1.0800,1.0800,0.65%,开放申购,开放赎回
2016-03-10,1.0790,1.0790,-0.09%,开放申购,开放赎回
2016-03-11,1.0930,1.0930,1.30%,开放申购,开放赎回
2016-03-14,1.0940,1.0940,0.09%,开放申购,开放赎回
2016-03-15,1.0970,1.0970,0.27%,开放申购,开放赎回
2016-03-16,1.1070,1.1070,0.91%,开放申购,开放赎回
2016-03-17,1.1020,1.1020,-0.45%,开放申购,开放赎回
2016-03-18,1.0990,1.0990,-0.27%,开放申购,开放赎回
2016-03-21,1.1060,1.1060,0.64%,开放申购,开放赎回
2016-03-22,1.1110,1.1110,0.45%,开放申购,开放赎回
2016-03-23,1.1020,1.1020,-0.81%,开放申购,开放赎回
2016-03-24,1.1060,1.1060,0.36%,开放申购,开放赎回
2016-03-28,1.1050,1.1050,,开放申购,开放赎回
2016-03-29,1.1190,1.1190,1.27%,开放申购,开放赎回
2016-03-30,1.1200,1.1200,0.09%,开放申购,开放赎回
2016-03-31,1.1150,1.1150,-0.45%,开放申购,开放赎回
2016-04-01,1.1250,1.1250,0.90%,开放申购,开放赎回
2016-04-05,1.1110,1.1110,-1.24%,开放申购,开放赎回
2016-04-06,1.1300,1.1300,1.71%,开放申购,开放赎回
2016-04-07,1.1130,1.1130,-1.50%,开放申购,开放赎回
2016-04-08,1.1130,1.1130,0.00%,开放申购,开放赎回
2016-04-11,1.1080,1.1080,-0.45%,开放申购,开放赎回
2016-04-12,1.1160,1.1160,0.72%,开放申购,开放赎回
2016-04-13,1.1290,1.1290,1.16%,开放申购,开放赎回
2016-04-14,1.1340,1.1340,0.44%,开放申购,开放赎回
2016-04-15,1.1310,1.1310,-0.26%,开放申购,开放赎回
2016-04-18,1.1340,1.1340,0.27%,开放申购,开放赎回
2016-04-19,1.1260,1.1260,-0.71%,开放申购,开放赎回
2016-04-20,1.1240,1.1240,-0.18%,开放申购,开放赎回
2016-04-21,1.1280,1.1280,0.36%,开放申购,开放赎回
2016-04-22,1.1150,1.1150,-1.15%,开放申购,开放赎回
2016-04-25,1.1180,1.1180,0.27%,开放申购,开放赎回
2016-04-26,1.1090,1.1090,-0.81%,开放申购,开放赎回
2016-04-27,1.1000,1.1000,-0.81%,开放申购,开放赎回
2016-04-28,1.0890,1.0890,-1.00%,开放申购,开放赎回
2016-04-29,1.0770,1.0770,-1.10%,开放申购,开放赎回
2016-05-03,1.0760,1.0760,-0.09%,开放申购,开放赎回
2016-05-04,1.0760,1.0760,0.00%,开放申购,开放赎回
2016-05-05,1.0790,1.0790,0.28%,开放申购,开放赎回
2016-05-06,1.0850,1.0850,0.56%,开放申购,开放赎回
2016-05-09,1.0850,1.0850,0.00%,开放申购,开放赎回
2016-05-10,1.1020,1.1020,1.57%,开放申购,开放赎回
2016-05-11,1.0910,1.0910,-1.00%,开放申购,开放赎回
2016-05-12,1.0830,1.0830,-0.73%,开放申购,开放赎回
2016-05-13,1.0830,1.0830,0.00%,开放申购,开放赎回
2016-05-16,1.0970,1.0970,1.29%,开放申购,开放赎回
2016-05-17,1.0820,1.0820,-1.37%,开放申购,开放赎回
2016-05-18,1.0850,1.0850,0.28%,开放申购,开放赎回
2016-05-19,1.0850,1.0850,0.00%,开放申购,开放赎回
2016-05-20,1.0960,1.0960,1.01%,开放申购,开放赎回
2016-05-23,1.0930,1.0930,-0.27%,开放申购,开放赎回
2016-05-24,1.1140,1.1140,1.92%,开放申购,开放赎回
2016-05-25,1.1250,1.1250,0.99%,开放申购,开放赎回
2016-05-26,1.1250,1.1250,0.00%,开放申购,开放赎回
2016-05-27,1.1300,1.1300,0.44%,开放申购,开放赎回
2016-05-30,1.1350,1.1350,0.44%,暂停申购,暂停赎回
2016-05-31,1.1370,1.1370,0.18%,开放申购,开放赎回
2016-06-01,1.1380,1.1380,0.09%,开放申购,开放赎回
2016-06-02,1.1370,1.1370,-0.09%,开放申购,开放赎回
2016-06-03,1.1330,1.1330,-0.35%,开放申购,开放赎回
2016-06-06,1.1310,1.1310,-0.18%,开放申购,开放赎回
2016-06-07,1.1310,1.1310,0.00%,开放申购,开放赎回
2016-06-08,1.1320,1.1320,0.09%,开放申购,开放赎回
2016-06-13,1.1120,1.1120,-1.77%,开放申购,开放赎回
2016-06-14,1.1120,1.1120,0.00%,开放申购,开放赎回
2016-06-15,1.1110,1.1110,-0.09%,开放申购,开放赎回
2016-06-16,1.1100,1.1100,-0.09%,开放申购,开放赎回
2016-06-17,1.0990,1.0990,-0.99%,开放申购,开放赎回
2016-06-20,1.1040,1.1040,0.46%,开放申购,开放赎回
2016-06-21,1.1060,1.1060,0.18%,开放申购,开放赎回
2016-06-22,1.1080,1.1080,0.18%,开放申购,开放赎回
2016-06-23,1.1180,1.1180,0.90%,开放申购,开放赎回
2016-06-24,1.0770,1.0770,-3.67%,开放申购,开放赎回
2016-06-27,1.0670,1.0670,-0.93%,开放申购,开放赎回
2016-06-28,1.0900,1.0900,2.16%,开放申购,开放赎回
2016-06-29,1.1040,1.1040,1.28%,开放申购,开放赎回
2016-06-30,1.1150,1.1150,1.00%,开放申购,开放赎回
2016-07-01,1.1230,1.1230,0.72%,开放申购,开放赎回
2016-07-05,1.1180,1.1180,,开放申购,开放赎回
2016-07-06,1.1300,1.1300,1.07%,开放申购,开放赎回
2016-07-07,1.1320,1.1320,0.18%,开放申购,开放赎回
2016-07-08,1.1490,1.1490,1.50%,开放申购,开放赎回
2016-07-11,1.1550,1.1550,0.52%,开放申购,开放赎回
2016-07-12,1.1620,1.1620,0.61%,开放申购,开放赎回
2016-07-13,1.1580,1.1580,-0.34%,开放申购,开放赎回
2016-07-14,1.1640,1.1640,0.52%,开放申购,开放赎回
2016-07-15,1.1620,1.1620,-0.17%,开放申购,开放赎回
2016-07-18,1.1710,1.1710,0.77%,开放申购,开放赎回
2016-07-19,1.1670,1.1670,-0.34%,开放申购,开放赎回
2016-07-20,1.1790,1.1790,1.03%,开放申购,开放赎回
2016-07-21,1.1750,1.1750,-0.34%,开放申购,开放赎回
2016-07-22,1.1760,1.1760,0.09%,开放申购,开放赎回
2016-07-25,1.1790,1.1790,0.26%,开放申购,开放赎回
2016-07-26,1.1790,1.1790,0.00%,开放申购,开放赎回
2016-07-27,1.1840,1.1840,0.42%,开放申购,开放赎回
2016-07-28,1.1880,1.1880,0.34%,开放申购,开放赎回
2016-07-29,1.1880,1.1880,0.00%,开放申购,开放赎回
2016-08-01,1.1900,1.1900,0.17%,开放申购,开放赎回
2016-08-02,1.1840,1.1840,-0.50%,开放申购,开放赎回
2016-08-03,1.1830,1.1830,-0.08%,开放申购,开放赎回
2016-08-04,1.1890,1.1890,0.51%,开放申购,开放赎回
2016-08-05,1.2000,1.2000,0.93%,开放申购,开放赎回
2016-08-08,1.2010,1.2010,0.08%,开放申购,开放赎回
2016-08-09,1.2030,1.2030,0.17%,开放申购,开放赎回
2016-08-10,1.1990,1.1990,-0.33%,开放申购,开放赎回
2016-08-11,1.1990,1.1990,0.00%,开放申购,开放赎回
2016-08-12,1.2050,1.2050,0.50%,开放申购,开放赎回
2016-08-15,1.2070,1.2070,0.17%,开放申购,开放赎回
2016-08-16,1.1970,1.1970,-0.83%,开放申购,开放赎回
2016-08-17,1.1950,1.1950,-0.17%,开放申购,开放赎回
2016-08-18,1.1990,1.1990,0.33%,开放申购,开放赎回
2016-08-19,1.1970,1.1970,-0.17%,开放申购,开放赎回
