date,nav,accum_nav,daily_growth,purchase_status,redeem_status
2023-07-07,1.3429,1.3429,-0.37%,开放申购,开放赎回
2023-07-10,1.3374,1.3374,-0.41%,开放申购,开放赎回
2023-07-11,1.3421,1.3421,0.35%,开放申购,开放赎回
2023-07-12,1.3551,1.3551,0.97%,开放申购,开放赎回
2023-07-13,1.3745,1.3745,1.43%,开放申购,开放赎回
2023-07-14,1.3704,1.3704,-0.30%,开放申购,开放赎回
2023-07-17,1.3823,1.3823,0.87%,开放申购,开放赎回
2023-07-18,1.3965,1.3965,1.03%,开放申购,开放赎回
2023-07-19,1.3954,1.3954,-0.08%,开放申购,开放赎回
2023-07-20,1.3623,1.3623,-2.37%,开放申购,开放赎回
2023-07-21,1.3561,1.3561,-0.46%,开放申购,开放赎回
2023-07-24,1.3601,1.3601,0.29%,开放申购,开放赎回
2023-07-25,1.3695,1.3695,0.69%,开放申购,开放赎回
2023-07-26,1.3620,1.3620,-0.55%,开放申购,开放赎回
2023-07-27,1.3582,1.3582,-0.28%,开放申购,开放赎回
2023-07-28,1.3826,1.3826,1.80%,开放申购,开放赎回
2023-07-31,1.3823,1.3823,-0.02%,开放申购,开放赎回
2023-08-01,1.3787,1.3787,-0.26%,开放申购,开放赎回
2023-08-02,1.3518,1.3518,-1.95%,开放申购,开放赎回
2023-08-03,1.3527,1.3527,0.07%,开放申购,开放赎回
2023-08-04,1.3449,1.3449,-0.58%,开放申购,开放赎回
2023-08-07,1.3538,1.3538,0.66%,开放申购,开放赎回
2023-08-08,1.3465,1.3465,-0.54%,开放申购,开放赎回
2023-08-09,1.3323,1.3323,-1.05%,开放申购,开放赎回
2023-08-10,1.3344,1.3344,0.16%,开放申购,开放赎回
2023-08-11,1.3262,1.3262,-0.61%,开放申购,开放赎回
2023-08-14,1.3433,1.3433,1.29%,开放申购,开放赎回
2023-08-15,1.3310,1.3310,-0.92%,开放申购,开放赎回
2023-08-16,1.3221,1.3221,-0.67%,开放申购,开放赎回
2023-08-17,1.3097,1.3097,-0.94%,开放申购,开放赎回
2023-08-18,1.3071,1.3071,-0.20%,开放申购,开放赎回
2023-08-21,1.3274,1.3274,1.55%,开放申购,开放赎回
2023-08-22,1.3251,1.3251,-0.17%,开放申购,开放赎回
2023-08-23,1.3454,1.3454,1.53%,开放申购,开放赎回
2023-08-24,1.3160,1.3160,-2.19%,开放申购,开放赎回
2023-08-25,1.3259,1.3259,0.75%,开放申购,开放赎回
2023-08-28,1.3345,1.3345,0.65%,开放申购,开放赎回
2023-08-29,1.3601,1.3601,1.92%,开放申购,开放赎回
2023-08-30,1.3666,1.3666,0.48%,开放申购,开放赎回
2023-08-31,1.3700,1.3700,0.25%,开放申购,开放赎回
2023-09-01,1.3673,1.3673,-0.20%,开放申购,开放赎回
2023-09-04,1.3671,1.3671,-0.01%,暂停申购,暂停赎回
2023-09-05,1.3689,1.3689,0.13%,开放申购,开放赎回
2023-09-06,1.3605,1.3605,-0.61%,开放申购,开放赎回
2023-09-07,1.3515,1.3515,-0.66%,开放申购,开放赎回
2023-09-08,1.3565,1.3565,0.37%,开放申购,开放赎回
2023-09-11,1.3718,1.3718,1.13%,开放申购,开放赎回
2023-09-12,1.3538,1.3538,-1.31%,开放申购,开放赎回
2023-09-13,1.3572,1.3572,0.25%,开放申购,开放赎回
2023-09-14,1.3672,1.3672,0.74%,开放申购,开放赎回
2023-09-15,1.3431,1.3431,-1.76%,开放申购,开放赎回
2023-09-18,1.3429,1.3429,-0.01%,开放申购,开放赎回
2023-09-19,1.3399,1.3399,-0.22%,开放申购,开放赎回
2023-09-20,1.3213,1.3213,-1.39%,开放申购,开放赎回
2023-09-21,1.2983,1.2983,-1.74%,开放申购,开放赎回
2023-09-22,1.2988,1.2988,0.04%,开放申购,开放赎回
2023-09-25,1.3045,1.3045,0.44%,开放申购,开放赎回
2023-09-26,1.2857,1.2857,-1.44%,开放申购,开放赎回
2023-09-27,1.2881,1.2881,0.19%,开放申购,开放赎回
2023-09-28,1.2999,1.2999,0.92%,开放申购,开放赎回
2023-10-09,1.3290,1.3290,2.24%,开放申购,开放赎回
2023-10-10,1.3356,1.3356,0.50%,开放申购,开放赎回
2023-10-11,1.3449,1.3449,0.70%,开放申购,开放赎回
2023-10-12,1.3402,1.3402,-0.35%,开放申购,开放赎回
2023-10-13,1.3242,1.3242,-1.19%,开放申购,开放赎回
2023-10-16,1.3395,1.3395,1.16%,开放申购,开放赎回
2023-10-17,1.3351,1.3351,-0.33%,开放申购,开放赎回
2023-10-18,1.3174,1.3174,-1.33%,开放申购,开放赎回
2023-10-19,1.3066,1.3066,-0.82%,开放申购,开放赎回
2023-10-20,1.2890,1.2890,-1.35%,开放申购,开放赎回
2023-10-23,1.2925,1.2925,0.27%,开放申购,开放赎回
2023-10-24,1.3043,1.3043,0.91%,开放申购,开放赎回
2023-10-25,1.2738,1.2738,-2.34%,开放申购,开放赎回
2023-10-26,1.2522,1.2522,-1.70%,开放申购,开放赎回
2023-10-27,1.2579,1.2579,0.46%,开放申购,开放赎回
2023-10-30,1.2709,1.2709,1.03%,开放申购,开放赎回
2023-10-31,1.2773,1.2773,0.50%,开放申购,开放赎回
2023-11-01,1.2985,1.2985,1.66%,开放申购,开放赎回
2023-11-02,1.3203,1.3203,1.68%,开放申购,开放赎回
2023-11-03,1.3351,1.3351,1.12%,开放申购,开放赎回
2023-11-06,1.3396,1.3396,0.34%,开放申购,开放赎回
2023-11-07,1.3512,1.3512,0.87%,开放申购,开放赎回
2023-11-08,1.3527,1.3527,0.11%,开放申购,开放赎回
2023-11-09,1.3424,1.3424,-0.76%,开放申购,开放赎回
2023-11-10,1.3711,1.3711,2.14%,开放申购,开放赎回
2023-11-13,1.3672,1.3672,-0.28%,开放申购,开放赎回
2023-11-14,1.3952,1.3952,2.05%,开放申购,开放赎回
2023-11-15,1.3955,1.3955,0.02%,开放申购,开放赎回
2023-11-16,1.3956,1.3956,0.01%,开放申购,开放赎回
2023-11-17,1.3961,1.3961,0.04%,开放申购,开放赎回
2023-11-20,1.4093,1.4093,0.95%,开放申购,开放赎回
2023-11-21,1.3974,1.3974,-0.84%,开放申购,开放赎回
2023-11-22,1.3999,1.3999,0.18%,开放申购,开放赎回
2023-11-23,1.3990,1.3990,-0.06%,暂停申购,暂停赎回
2023-11-24,1.3961,1.3961,-0.21%,开放申购,开放赎回
2023-11-27,1.3947,1.3947,-0.10%,开放申购,开放赎回
2023-11-28,1.3982,1.3982,0.25%,开放申购,开放赎回
2023-11-29,1.3941,1.3941,-0.29%,开放申购,开放赎回
2023-11-30,1.3902,1.3902,-0.28%,开放申购,开放赎回
2023-12-01,1.3957,1.3957,0.40%,开放申购,开放赎回
2023-12-04,1.3808,1.3808,-1.07%,开放申购,开放赎回
2023-12-05,1.3864,1.3864,0.41%,开放申购,开放赎回
2023-12-06,1.3790,1.3790,-0.53%,开放申购,开放赎回
2023-12-07,1.3985,1.3985,1.41%,开放申购,开放赎回
2023-12-08,1.4032,1.4032,0.34%,开放申购,开放赎回
2023-12-11,1.4144,1.4144,0.80%,开放申购,开放赎回
2023-12-12,1.4256,1.4256,0.79%,开放申购,开放赎回
2023-12-13,1.4410,1.4410,1.08%,开放申购,开放赎回
2023-12-14,1.4379,1.4379,-0.22%,开放申购,开放赎回
2023-12-15,1.4423,1.4423,0.31%,开放申购,开放赎回
2023-12-18,1.4507,1.4507,0.58%,开放申购,开放赎回
2023-12-19,1.4581,1.4581,0.51%,开放申购,开放赎回
2023-12-20,1.4378,1.4378,-1.39%,开放申购,开放赎回
2023-12-21,1.4531,1.4531,1.06%,开放申购,开放赎回
2023-12-22,1.4531,1.4531,0.00%,开放申购,开放赎回
2023-12-25,1.4541,1.4541,0.07%,暂停申购,暂停赎回
2023-12-26,1.4611,1.4611,0.48%,开放申购,开放赎回
2023-12-27,1.4618,1.4618,0.05%,开放申购,开放赎回
2023-12-28,1.4601,1.4601,-0.12%,开放申购,开放赎回
2023-12-29,1.4510,1.4510,-0.62%,开放申购,开放赎回
2023-12-31,1.4510,1.4510,0.00%,开放申购,开放赎回
2024-01-02,1.4261,1.4261,-1.72%,开放申购,开放赎回
2024-01-03,1.4168,1.4168,-0.65%,开放申购,开放赎回
2024-01-04,1.4092,1.4092,-0.54%,开放申购,开放赎回
2024-01-05,1.4117,1.4117,0.18%,开放申购,开放赎回
2024-01-08,1.4395,1.4395,1.97%,开放申购,开放赎回
2024-01-09,1.4421,1.4421,0.18%,开放申购,开放赎回
2024-01-10,1.4527,1.4527,0.74%,开放申购,开放赎回
2024-01-11,1.4558,1.4558,0.21%,开放申购,开放赎回
2024-01-12,1.4558,1.4558,0.00%,开放申购,开放赎回
2024-01-15,1.4564,1.4564,0.04%,暂停申购,暂停赎回
2024-01-16,1.4575,1.4575,0.08%,开放申购,开放赎回
2024-01-17,1.4504,1.4504,-0.49%,开放申购,开放赎回
2024-01-18,1.4708,1.4708,1.41%,开放申购,开放赎回
2024-01-19,1.4980,1.4980,1.85%,开放申购,开放赎回
2024-01-22,1.4978,1.4978,-0.01%,开放申购,开放赎回
2024-01-23,1.5041,1.5041,0.42%,开放申购,开放赎回
2024-01-24,1.5103,1.5103,0.41%,开放申购,开放赎回
2024-01-25,1.5104,1.5104,0.01%,开放申购,开放赎回
2024-01-26,1.5032,1.5032,-0.48%,开放申购,开放赎回
2024-01-29,1.5177,1.5177,0.96%,开放申购,开放赎回
2024-01-30,1.5072,1.5072,-0.69%,开放申购,开放赎回
2024-01-31,1.4778,1.4778,-1.95%,开放申购,开放赎回
2024-02-01,1.4948,1.4948,1.15%,开放申购,开放赎回
2024-02-02,1.5188,1.5188,1.61%,开放申购,开放赎回
2024-02-05,1.5179,1.5179,-0.06%,开放申购,开放赎回
2024-02-06,1.5129,1.5129,-0.33%,开放申购,开放赎回
2024-02-07,1.5258,1.5258,0.85%,开放申购,开放赎回
2024-02-08,1.5268,1.5268,0.07%,开放申购,开放赎回
2024-02-19,1.5184,1.5184,-0.55%,暂停申购,暂停赎回
2024-02-20,1.5062,1.5062,-0.80%,开放申购,开放赎回
2024-02-21,1.4999,1.4999,-0.42%,开放申购,开放赎回
2024-02-22,1.5422,1.5422,2.82%,开放申购,开放赎回
2024-02-23,1.5381,1.5381,-0.27%,开放申购,开放赎回
2024-02-26,1.5358,1.5358,-0.15%,开放申购,开放赎回
2024-02-27,1.5382,1.5382,0.16%,开放申购,开放赎回
2024-02-28,1.5308,1.5308,-0.48%,开放申购,开放赎回
2024-02-29,1.5440,1.5440,0.86%,开放申购,开放赎回
2024-03-01,1.5653,1.5653,1.38%,开放申购,开放赎回
2024-03-04,1.5573,1.5573,-0.51%,开放申购,开放赎回
2024-03-05,1.5314,1.5314,-1.66%,开放申购,开放赎回
2024-03-06,1.5397,1.5397,0.54%,开放申购,开放赎回
2024-03-07,1.5619,1.5619,1.44%,开放申购,开放赎回
2024-03-08,1.5387,1.5387,-1.49%,开放申购,开放赎回
2024-03-11,1.5329,1.5329,-0.38%,开放申购,开放赎回
2024-03-12,1.5531,1.5531,1.32%,开放申购,开放赎回
2024-03-13,1.5403,1.5403,-0.82%,开放申购,开放赎回
2024-03-14,1.5371,1.5371,-0.21%,开放申购,开放赎回
2024-03-15,1.5193,1.5193,-1.16%,开放申购,开放赎回
2024-03-18,1.5331,1.5331,0.91%,开放申购,开放赎回
2024-03-19,1.5378,1.5378,0.31%,开放申购,开放赎回
2024-03-20,1.5548,1.5548,1.11%,开放申购,开放赎回
2024-03-21,1.5606,1.5606,0.37%,开放申购,开放赎回
2024-03-22,1.5626,1.5626,0.13%,开放申购,开放赎回
2024-03-25,1.5572,1.5572,-0.35%,开放申购,开放赎回
2024-03-26,1.5505,1.5505,-0.43%,开放申购,开放赎回
2024-03-27,1.5561,1.5561,0.36%,开放申购,开放赎回
2024-03-28,1.5527,1.5527,-0.22%,开放申购,开放赎回
2024-03-29,1.5528,1.5528,0.01%,暂停申购,暂停赎回
2024-04-01,1.5526,1.5526,-0.01%,开放申购,开放赎回
2024-04-02,1.5394,1.5394,-0.85%,限制大额申购,开放赎回
2024-04-03,1.5420,1.5420,0.17%,限制大额申购,开放赎回
2024-04-08,1.5355,1.5355,-0.42%,限制大额申购,开放赎回
2024-04-09,1.5403,1.5403,0.31%,限制大额申购,开放赎回
2024-04-10,1.5268,1.5268,-0.88%,限制大额申购,开放赎回
2024-04-11,1.5508,1.5508,1.57%,限制大额申购,开放赎回
2024-04-12,1.5264,1.5264,-1.57%,限制大额申购,开放赎回
2024-04-15,1.5026,1.5026,-1.56%,限制大额申购,开放赎回
2024-04-16,1.5042,1.5042,0.11%,限制大额申购,开放赎回
2024-04-17,1.4864,1.4864,-1.18%,限制大额申购,开放赎回
2024-04-18,1.4783,1.4783,-0.54%,限制大额申购,开放赎回
2024-04-19,1.4502,1.4502,-1.90%,限制大额申购,开放赎回
2024-04-22,1.4641,1.4641,0.96%,限制大额申购,开放赎回
2024-04-23,1.4856,1.4856,1.47%,限制大额申购,开放赎回
2024-04-24,1.4905,1.4905,0.33%,限制大额申购,开放赎回
2024-04-25,1.4834,1.4834,-0.48%,限制大额申购,开放赎回
2024-04-26,1.5064,1.5064,1.55%,限制大额申购,开放赎回
2024-04-29,1.5117,1.5117,0.35%,限制大额申购,开放赎回
2024-04-30,1.4840,1.4840,-1.83%,限制大额申购,开放赎回
2024-05-06,1.5351,1.5351,3.44%,限制大额申购,开放赎回
2024-05-07,1.5352,1.5352,0.01%,限制大额申购,开放赎回
2024-05-08,1.5349,1.5349,-0.02%,限制大额申购,开放赎回
2024-05-09,1.5376,1.5376,0.18%,限制大额申购,开放赎回
2024-05-10,1.5412,1.5412,0.23%,限制大额申购,开放赎回
2024-05-13,1.5446,1.5446,0.22%,限制大额申购,开放赎回
2024-05-14,1.5552,1.5552,0.69%,限制大额申购,开放赎回
2024-05-15,1.5774,1.5774,1.43%,限制大额申购,开放赎回
2024-05-16,1.5738,1.5738,-0.23%,限制大额申购,开放赎回
2024-05-17,1.5733,1.5733,-0.03%,限制大额申购,开放赎回
2024-05-20,1.5835,1.5835,0.65%,限制大额申购,开放赎回
2024-05-21,1.5873,1.5873,0.24%,限制大额申购,开放赎回
2024-05-22,1.5868,1.5868,-0.03%,限制大额申购,开放赎回
2024-05-23,1.5786,1.5786,-0.52%,限制大额申购,开放赎回
2024-05-24,1.5935,1.5935,0.94%,限制大额申购,开放赎回
2024-05-27,1.5932,1.5932,-0.02%,暂停申购,暂停赎回
2024-05-28,1.5985,1.5985,0.33%,限制大额申购,开放赎回
2024-05-29,1.5865,1.5865,-0.75%,限制大额申购,开放赎回
2024-05-30,1.5707,1.5707,-1.00%,限制大额申购,开放赎回
2024-05-31,1.5699,1.5699,-0.05%,限制大额申购,开放赎回
2024-06-03,1.5751,1.5751,0.33%,限制大额申购,开放赎回
2024-06-04,1.5795,1.5795,0.28%,限制大额申购,开放赎回
2024-06-05,1.6103,1.6103,1.95%,限制大额申购,开放赎回
2024-06-06,1.6094,1.6094,-0.06%,限制大额申购,开放赎回
2024-06-07,1.6080,1.6080,-0.09%,限制大额申购,开放赎回
2024-06-11,1.6238,1.6238,0.98%,限制大额申购,开放赎回
2024-06-12,1.6441,1.6441,1.25%,限制大额申购,开放赎回
2024-06-13,1.6527,1.6527,0.52%,限制大额申购,开放赎回
2024-06-14,1.6604,1.6604,0.47%,限制大额申购,开放赎回
2024-06-17,1.6797,1.6797,1.16%,限制大额申购,开放赎回
2024-06-18,1.6802,1.6802,0.03%,限制大额申购,开放赎回
2024-06-19,1.6787,1.6787,-0.09%,暂停申购,暂停赎回
2024-06-20,1.6669,1.6669,-0.70%,限制大额申购,开放赎回
2024-06-21,1.6628,1.6628,-0.25%,限制大额申购,开放赎回
2024-06-24,1.6448,1.6448,-1.08%,限制大额申购,开放赎回
2024-06-25,1.6635,1.6635,1.14%,限制大额申购,开放赎回
2024-06-26,1.6665,1.6665,0.18%,限制大额申购,开放赎回
2024-06-27,1.6701,1.6701,0.22%,限制大额申购,开放赎回
2024-06-28,1.6615,1.6615,-0.51%,限制大额申购,开放赎回
2024-06-30,1.6615,1.6615,0.00%,限制大额申购,开放赎回
2024-07-01,1.6716,1.6716,0.61%,限制大额申购,开放赎回
2024-07-02,1.6867,1.6867,0.90%,限制大额申购,开放赎回
2024-07-03,1.7012,1.7012,0.86%,限制大额申购,开放赎回
2024-07-04,1.7010,1.7010,-0.01%,暂停申购,暂停赎回
2024-07-05,1.7159,1.7159,0.88%,限制大额申购,开放赎回
2024-07-08,1.7180,1.7180,0.12%,限制大额申购,开放赎回
2024-07-09,1.7195,1.7195,0.09%,限制大额申购,开放赎回
2024-07-10,1.7375,1.7375,1.05%,限制大额申购,开放赎回
2024-07-11,1.6963,1.6963,-2.37%,限制大额申购,开放赎回
2024-07-12,1.7048,1.7048,0.50%,限制大额申购,开放赎回
2024-07-15,1.7075,1.7075,0.16%,限制大额申购,开放赎回
2024-07-16,1.7085,1.7085,0.06%,限制大额申购,开放赎回
2024-07-17,1.6604,1.6604,-2.82%,限制大额申购,开放赎回
2024-07-18,1.6522,1.6522,-0.49%,限制大额申购,开放赎回
2024-07-19,1.6383,1.6383,-0.84%,限制大额申购,开放赎回
2024-07-22,1.6632,1.6632,1.52%,限制大额申购,开放赎回
2024-07-23,1.6575,1.6575,-0.34%,限制大额申购,开放赎回
2024-07-24,1.6008,1.6008,-3.42%,限制大额申购,开放赎回
2024-07-25,1.5847,1.5847,-1.01%,限制大额申购,开放赎回
2024-07-26,1.5992,1.5992,0.91%,限制大额申购,开放赎回
2024-07-29,1.6039,1.6039,0.29%,限制大额申购,开放赎回
2024-07-30,1.5842,1.5842,-1.23%,限制大额申购,开放赎回
2024-07-31,1.6298,1.6298,2.88%,限制大额申购,开放赎回
2024-08-01,1.5916,1.5916,-2.34%,限制大额申购,开放赎回
2024-08-02,1.5574,1.5574,-2.15%,限制大额申购,开放赎回
2024-08-05,1.5127,1.5127,-2.87%,限制大额申购,开放赎回
2024-08-06,1.5273,1.5273,0.97%,限制大额申购,开放赎回
2024-08-07,1.5131,1.5131,-0.93%,限制大额申购,开放赎回
2024-08-08,1.5589,1.5589,3.03%,限制大额申购,开放赎回
2024-08-09,1.5666,1.5666,0.49%,限制大额申购,开放赎回
2024-08-12,1.5698,1.5698,0.20%,限制大额申购,开放赎回
2024-08-13,1.6078,1.6078,2.42%,限制大额申购,开放赎回
2024-08-14,1.6076,1.6076,-0.01%,限制大额申购,开放赎回
2024-08-15,1.6450,1.6450,2.33%,限制大额申购,开放赎回
2024-08-16,1.6482,1.6482,0.19%,限制大额申购,开放赎回
2024-08-19,1.6676,1.6676,1.18%,限制大额申购,开放赎回
2024-08-20,1.6618,1.6618,-0.35%,限制大额申购,开放赎回
2024-08-21,1.6697,1.6697,0.48%,限制大额申购,开放赎回
2024-08-22,1.6414,1.6414,-1.69%,限制大额申购,开放赎回
2024-08-23,1.6625,1.6625,1.29%,限制大额申购,开放赎回
2024-08-26,1.6412,1.6412,-1.28%,限制大额申购,开放赎回
2024-08-27,1.6488,1.6488,0.46%,限制大额申购,开放赎回
2024-08-28,1.6296,1.6296,-1.16%,限制大额申购,开放赎回
2024-08-29,1.6295,1.6295,-0.01%,限制大额申购,开放赎回
2024-08-30,1.6453,1.6453,0.97%,限制大额申购,开放赎回
2024-09-02,1.6429,1.6429,-0.15%,暂停申购,暂停赎回
2024-09-03,1.5958,1.5958,-2.87%,限制大额申购,开放赎回
2024-09-04,1.5937,1.5937,-0.13%,限制大额申购,开放赎回
2024-09-05,1.5909,1.5909,-0.18%,限制大额申购,开放赎回
2024-09-06,1.5490,1.5490,-2.63%,限制大额申购,开放赎回
2024-09-09,1.5695,1.5695,1.32%,限制大额申购,开放赎回
2024-09-10,1.5863,1.5863,1.07%,限制大额申购,开放赎回
2024-09-11,1.6202,1.6202,2.14%,限制大额申购,开放赎回
