date,nav,accum_nav,daily_growth,purchase_status,redeem_status
2014-05-29,1.1300,1.1300,0.53%,开放申购,开放赎回
2014-05-30,1.1300,1.1300,0.00%,开放申购,开放赎回
2014-06-03,1.1290,1.1290,-0.09%,开放申购,开放赎回
2014-06-04,1.1330,1.1330,0.35%,开放申购,开放赎回
2014-06-05,1.1460,1.1460,1.15%,开放申购,开放赎回
2014-06-06,1.1500,1.1500,0.35%,开放申购,开放赎回
2014-06-09,1.1470,1.1470,-0.26%,开放申购,开放赎回
2014-06-10,1.1470,1.1470,0.00%,开放申购,开放赎回
2014-06-11,1.1470,1.1470,0.00%,开放申购,开放赎回
2014-06-12,1.1400,1.1400,-0.61%,开放申购,开放赎回
2014-06-13,1.1460,1.1460,0.53%,开放申购,开放赎回
2014-06-16,1.1470,1.1470,0.09%,开放申购,开放赎回
2014-06-17,1.1470,1.1470,0.00%,开放申购,开放赎回
2014-06-18,1.1550,1.1550,0.70%,开放申购,开放赎回
2014-06-19,1.1550,1.1550,0.00%,开放申购,开放赎回
2014-06-20,1.1570,1.1570,0.17%,开放申购,开放赎回
2014-06-23,1.1590,1.1590,0.17%,开放申购,开放赎回
2014-06-24,1.1580,1.1580,-0.09%,开放申购,开放赎回
2014-06-25,1.1670,1.1670,0.78%,开放申购,开放赎回
2014-06-26,1.1660,1.1660,-0.09%,开放申购,开放赎回
2014-06-27,1.1710,1.1710,0.43%,开放申购,开放赎回
2014-06-30,1.1710,1.1710,0.00%,开放申购,开放赎回
2014-07-01,1.1820,1.1820,0.94%,开放申购,开放赎回
2014-07-02,1.1850,1.1850,0.25%,开放申购,开放赎回
2014-07-03,1.1920,1.1920,0.59%,开放申购,开放赎回
2014-07-04,1.1930,1.1930,0.08%,暂停申购,暂停赎回
2014-07-07,1.1900,1.1900,-0.25%,开放申购,开放赎回
2014-07-08,1.1760,1.1760,-1.18%,开放申购,开放赎回
2014-07-09,1.1840,1.1840,0.68%,开放申购,开放赎回
2014-07-10,1.1780,1.1780,-0.51%,开放申购,开放赎回
2014-07-11,1.1870,1.1870,0.76%,开放申购,开放赎回
2014-07-14,1.1930,1.1930,0.51%,开放申购,开放赎回
2014-07-15,1.1900,1.1900,-0.25%,开放申购,开放赎回
2014-07-16,1.1970,1.1970,0.59%,开放申购,开放赎回
2014-07-17,1.1830,1.1830,-1.17%,开放申购,开放赎回
2014-07-18,1.1990,1.1990,1.35%,开放申购,开放赎回
2014-07-21,1.1960,1.1960,-0.25%,开放申购,开放赎回
2014-07-22,1.2050,1.2050,0.75%,开放申购,开放赎回
2014-07-23,1.2100,1.2100,0.41%,开放申购,开放赎回
2014-07-24,1.2100,1.2100,0.00%,开放申购,开放赎回
2014-07-25,1.2060,1.2060,-0.33%,开放申购,开放赎回
2014-07-28,1.2060,1.2060,0.00%,开放申购,开放赎回
2014-07-29,1.2040,1.2040,-0.17%,开放申购,开放赎回
2014-07-30,1.2090,1.2090,0.42%,开放申购,开放赎回
2014-07-31,1.1880,1.1880,-1.74%,开放申购,开放赎回
2014-08-01,1.1840,1.1840,-0.34%,开放申购,开放赎回
2014-08-04,1.1870,1.1870,0.25%,开放申购,开放赎回
2014-08-05,1.1770,1.1770,-0.84%,开放申购,开放赎回
2014-08-06,1.1750,1.1750,-0.17%,开放申购,开放赎回
2014-08-07,1.1710,1.1710,-0.34%,开放申购,开放赎回
2014-08-08,1.1780,1.1780,0.60%,开放申购,开放赎回
2014-08-11,1.1820,1.1820,0.34%,开放申购,开放赎回
2014-08-12,1.1800,1.1800,-0.17%,开放申购,开放赎回
2014-08-13,1.1930,1.1930,1.10%,开放申购,开放赎回
2014-08-14,1.1980,1.1980,0.42%,开放申购,开放赎回
2014-08-15,1.2020,1.2020,0.33%,开放申购,开放赎回
2014-08-18,1.2120,1.2120,0.83%,开放申购,开放赎回
2014-08-19,1.2180,1.2180,0.50%,开放申购,开放赎回
2014-08-20,1.2190,1.2190,0.08%,开放申购,开放赎回
2014-08-21,1.2230,1.2230,0.33%,开放申购,开放赎回
2014-08-22,1.2230,1.2230,0.00%,开放申购,开放赎回
2014-08-25,1.2270,1.2270,0.33%,开放申购,开放赎回
2014-08-26,1.2290,1.2290,0.16%,开放申购,开放赎回
2014-08-27,1.2300,1.2300,0.08%,开放申购,开放赎回
2014-08-28,1.2270,1.2270,-0.24%,开放申购,开放赎回
2014-08-29,1.2310,1.2310,0.33%,开放申购,开放赎回
2014-09-01,1.2310,1.2310,0.00%,暂停申购,暂停赎回
2014-09-02,1.2350,1.2350,0.32%,开放申购,开放赎回
2014-09-03,1.2290,1.2290,-0.49%,开放申购,开放赎回
2014-09-04,1.2290,1.2290,0.00%,开放申购,开放赎回
2014-09-05,1.2380,1.2380,0.73%,开放申购,开放赎回
2014-09-09,1.2250,1.2250,-1.05%,开放申购,开放赎回
2014-09-10,1.2310,1.2310,0.49%,开放申购,开放赎回
2014-09-11,1.2300,1.2300,-0.08%,开放申购,开放赎回
2014-09-12,1.2250,1.2250,-0.41%,开放申购,开放赎回
2014-09-15,1.2150,1.2150,-0.82%,开放申购,开放赎回
2014-09-16,1.2250,1.2250,0.82%,开放申购,开放赎回
2014-09-17,1.2260,1.2260,0.08%,开放申购,开放赎回
2014-09-18,1.2340,1.2340,0.65%,开放申购,开放赎回
2014-09-19,1.2340,1.2340,0.00%,开放申购,开放赎回
2014-09-22,1.2220,1.2220,-0.97%,开放申购,开放赎回
2014-09-23,1.2190,1.2190,-0.25%,开放申购,开放赎回
2014-09-24,1.2300,1.2300,0.90%,开放申购,开放赎回
2014-09-25,1.2070,1.2070,-1.87%,开放申购,开放赎回
2014-09-26,1.2190,1.2190,0.99%,开放申购,开放赎回
2014-09-29,1.2170,1.2170,-0.16%,开放申购,开放赎回
2014-09-30,1.2180,1.2180,,开放申购,开放赎回
2014-10-08,1.2130,1.2130,-0.41%,开放申购,开放赎回
2014-10-09,1.1920,1.1920,-1.73%,开放申购,开放赎回
2014-10-10,1.1680,1.1680,-2.01%,开放申购,开放赎回
2014-10-13,1.1510,1.1510,-1.46%,暂停申购,暂停赎回
2014-10-14,1.1510,1.1510,0.00%,开放申购,开放赎回
2014-10-15,1.1420,1.1420,-0.78%,开放申购,开放赎回
2014-10-16,1.1350,1.1350,-0.61%,开放申购,开放赎回
2014-10-17,1.1470,1.1470,1.06%,开放申购,开放赎回
2014-10-20,1.1630,1.1630,1.39%,开放申购,开放赎回
2014-10-21,1.1880,1.1880,2.15%,开放申购,开放赎回
2014-10-22,1.1840,1.1840,-0.34%,开放申购,开放赎回
2014-10-23,1.2000,1.2000,1.35%,开放申购,开放赎回
2014-10-24,1.2070,1.2070,0.58%,开放申购,开放赎回
2014-10-27,1.2080,1.2080,0.08%,开放申购,开放赎回
2014-10-28,1.2240,1.2240,1.32%,开放申购,开放赎回
2014-10-29,1.2210,1.2210,-0.25%,开放申购,开放赎回
2014-10-30,1.2250,1.2250,0.33%,开放申购,开放赎回
2014-10-31,1.2400,1.2400,1.22%,开放申购,开放赎回
2014-11-03,1.2440,1.2440,0.32%,开放申购,开放赎回
2014-11-04,1.2430,1.2430,-0.08%,开放申购,开放赎回
2014-11-05,1.2430,1.2430,0.00%,开放申购,开放赎回
2014-11-06,1.2460,1.2460,0.24%,开放申购,开放赎回
2014-11-07,1.2460,1.2460,0.00%,开放申购,开放赎回
2014-11-10,1.2450,1.2450,-0.08%,开放申购,开放赎回
2014-11-11,1.2480,1.2480,0.24%,暂停申购,暂停赎回
2014-11-12,1.2510,1.2510,0.24%,开放申购,开放赎回
2014-11-13,1.2560,1.2560,0.40%,开放申购,开放赎回
2014-11-14,1.2590,1.2590,0.24%,开放申购,开放赎回
2014-11-17,1.2560,1.2560,-0.24%,开放申购,开放赎回
2014-11-18,1.2640,1.2640,0.64%,开放申购,开放赎回
2014-11-19,1.2590,1.2590,-0.40%,开放申购,开放赎回
2014-11-20,1.2650,1.2650,0.48%,开放申购,开放赎回
2014-11-21,1.2660,1.2660,0.08%,开放申购,开放赎回
2014-11-24,1.2760,1.2760,0.79%,开放申购,开放赎回
2014-11-25,1.2770,1.2770,0.08%,开放申购,开放赎回
2014-11-26,1.2840,1.2840,0.55%,开放申购,开放赎回
2014-11-27,1.2840,1.2840,0.00%,暂停申购,暂停赎回
2014-11-28,1.2900,1.2900,0.47%,开放申购,开放赎回
2014-12-01,1.2770,1.2770,-1.01%,开放申购,开放赎回
2014-12-02,1.2810,1.2810,0.31%,开放申购,开放赎回
2014-12-03,1.2840,1.2840,0.23%,开放申购,开放赎回
2014-12-04,1.2840,1.2840,0.00%,开放申购,开放赎回
2014-12-05,1.2840,1.2840,0.00%,开放申购,开放赎回
2014-12-08,1.2720,1.2720,-0.93%,开放申购,开放赎回
2014-12-09,1.2760,1.2760,0.31%,开放申购,开放赎回
2014-12-10,1.2550,1.2550,-1.65%,开放申购,开放赎回
2014-12-11,1.2610,1.2610,0.48%,开放申购,开放赎回
2014-12-12,1.2480,1.2480,-1.03%,开放申购,开放赎回
2014-12-15,1.2350,1.2350,-1.04%,开放申购,开放赎回
2014-12-16,1.2180,1.2180,-1.38%,开放申购,开放赎回
2014-12-17,1.2380,1.2380,1.64%,开放申购,开放赎回
2014-12-18,1.2680,1.2680,2.42%,开放申购,开放赎回
2014-12-19,1.2720,1.2720,0.32%,开放申购,开放赎回
2014-12-22,1.2750,1.2750,0.24%,开放申购,开放赎回
2014-12-23,1.2720,1.2720,-0.24%,开放申购,开放赎回
2014-12-24,1.2730,1.2730,0.08%,开放申购,开放赎回
2014-12-25,1.2720,1.2720,-0.08%,暂停申购,暂停赎回
2014-12-26,1.2800,1.2800,0.63%,开放申购,开放赎回
2014-12-29,1.2790,1.2790,-0.08%,开放申购,开放赎回
2014-12-30,1.2720,1.2720,-0.55%,开放申购,开放赎回
2014-12-31,1.2580,1.2580,-1.10%,开放申购,开放赎回
2015-01-05,1.2400,1.2400,-1.43%,开放申购,开放赎回
2015-01-06,1.2270,1.2270,-1.05%,开放申购,开放赎回
2015-01-07,1.2410,1.2410,1.14%,开放申购,开放赎回
2015-01-08,1.2640,1.2640,1.85%,开放申购,开放赎回
2015-01-09,1.2570,1.2570,-0.55%,开放申购,开放赎回
2015-01-12,1.2450,1.2450,-0.95%,开放申购,开放赎回
2015-01-13,1.2430,1.2430,-0.16%,开放申购,开放赎回
2015-01-14,1.2380,1.2380,-0.40%,开放申购,开放赎回
2015-01-15,1.2230,1.2230,-1.21%,开放申购,开放赎回
2015-01-16,1.2360,1.2360,1.06%,开放申购,开放赎回
2015-01-19,1.2370,1.2370,0.08%,暂停申购,暂停赎回
2015-01-20,1.2440,1.2440,0.57%,开放申购,开放赎回
2015-01-21,1.2490,1.2490,0.40%,开放申购,开放赎回
2015-01-22,1.2680,1.2680,1.52%,开放申购,开放赎回
2015-01-23,1.2720,1.2720,0.32%,开放申购,开放赎回
2015-01-26,1.2710,1.2710,-0.08%,开放申购,开放赎回
2015-01-27,1.2420,1.2420,-2.28%,开放申购,开放赎回
2015-01-28,1.2340,1.2340,-0.64%,开放申购,开放赎回
2015-01-29,1.2460,1.2460,0.97%,开放申购,开放赎回
2015-01-30,1.2380,1.2380,-0.64%,开放申购,开放赎回
2015-02-02,1.2490,1.2490,0.89%,开放申购,开放赎回
2015-02-03,1.2580,1.2580,0.72%,开放申购,开放赎回
2015-02-04,1.2550,1.2550,-0.24%,开放申购,开放赎回
2015-02-05,1.2680,1.2680,1.04%,开放申购,开放赎回
2015-02-06,1.2590,1.2590,-0.71%,开放申购,开放赎回
2015-02-09,1.2570,1.2570,-0.16%,开放申购,开放赎回
2015-02-10,1.2720,1.2720,1.19%,开放申购,开放赎回
2015-02-11,1.2770,1.2770,0.39%,开放申购,开放赎回
2015-02-12,1.2900,1.2900,1.02%,开放申购,开放赎回
2015-02-13,1.2970,1.2970,0.54%,开放申购,开放赎回
2015-02-16,1.2970,1.2970,0.00%,暂停申购,暂停赎回
2015-02-17,1.2980,1.2980,0.08%,开放申购,开放赎回
2015-02-25,1.3110,1.3110,1.00%,开放申购,开放赎回
2015-02-26,1.3160,1.3160,0.38%,开放申购,开放赎回
2015-02-27,1.3130,1.3130,-0.23%,开放申购,开放赎回
2015-03-02,1.3240,1.3240,0.84%,开放申购,开放赎回
2015-03-03,1.3180,1.3180,-0.45%,开放申购,开放赎回
2015-03-04,1.3140,1.3140,-0.30%,开放申购,开放赎回
2015-03-05,1.3160,1.3160,0.15%,开放申购,开放赎回
2015-03-06,1.3020,1.3020,-1.06%,开放申购,开放赎回
2015-03-09,1.3070,1.3070,0.38%,开放申购,开放赎回
2015-03-10,1.2840,1.2840,-1.76%,开放申购,开放赎回
2015-03-11,1.2790,1.2790,-0.39%,开放申购,开放赎回
2015-03-12,1.2870,1.2870,0.63%,开放申购,开放赎回
2015-03-13,1.2810,1.2810,-0.47%,开放申购,开放赎回
2015-03-16,1.2970,1.2970,1.25%,开放申购,开放赎回
2015-03-17,1.2970,1.2970,0.00%,开放申购,开放赎回
2015-03-18,1.3090,1.3090,0.93%,开放申购,开放赎回
2015-03-19,1.3080,1.3080,-0.08%,开放申购,开放赎回
2015-03-20,1.3170,1.3170,0.69%,开放申购,开放赎回
2015-03-23,1.3120,1.3120,-0.38%,开放申购,开放赎回
2015-03-24,1.3070,1.3070,-0.38%,开放申购,开放赎回
2015-03-25,1.2800,1.2800,-2.07%,开放申购,开放赎回
2015-03-26,1.2770,1.2770,-0.23%,开放申购,开放赎回
2015-03-27,1.2830,1.2830,0.47%,开放申购,开放赎回
2015-03-30,1.2970,1.2970,1.09%,开放申购,开放赎回
2015-03-31,1.2840,1.2840,-1.00%,开放申购,开放赎回
2015-04-01,1.2780,1.2780,-0.47%,开放申购,开放赎回
2015-04-02,1.2780,1.2780,0.00%,开放申购,开放赎回
2015-04-03,1.2770,1.2770,-0.08%,暂停申购,暂停赎回
2015-04-07,1.2840,1.2840,0.55%,开放申购,开放赎回
2015-04-08,1.2930,1.2930,0.70%,开放申购,开放赎回
2015-04-09,1.3000,1.3000,0.54%,开放申购,开放赎回
2015-04-10,1.3050,1.3050,0.38%,开放申购,开放赎回
2015-04-13,1.3020,1.3020,-0.23%,开放申购,开放赎回
2015-04-14,1.2980,1.2980,-0.31%,限制大额申购,开放赎回
2015-04-15,1.3060,1.3060,0.62%,限制大额申购,开放赎回
2015-04-16,1.3020,1.3020,-0.31%,限制大额申购,开放赎回
2015-04-17,1.2830,1.2830,-1.46%,限制大额申购,开放赎回
2015-04-20,1.3010,1.3010,1.40%,限制大额申购,开放赎回
2015-04-21,1.3070,1.3070,0.46%,限制大额申购,开放赎回
2015-04-22,1.3150,1.3150,0.61%,限制大额申购,开放赎回
2015-04-23,1.3190,1.3190,0.30%,限制大额申购,开放赎回
2015-04-24,1.3360,1.3360,1.29%,限制大额申购,开放赎回
2015-04-27,1.3320,1.3320,-0.30%,限制大额申购,开放赎回
2015-04-28,1.3300,1.3300,-0.15%,限制大额申购,开放赎回
2015-04-29,1.3220,1.3220,-0.60%,限制大额申购,开放赎回
2015-04-30,1.3010,1.3010,-1.59%,限制大额申购,开放赎回
2015-05-04,1.3200,1.3200,1.46%,限制大额申购,开放赎回
2015-05-05,1.3000,1.3000,-1.52%,限制大额申购,开放赎回
2015-05-06,1.2910,1.2910,-0.69%,限制大额申购,开放赎回
