date,nav,accum_nav,daily_growth,purchase_status,redeem_status
2011-01-06,1.1500,1.1500,0.26%,开放申购,开放赎回
2011-01-07,1.1500,1.1500,0.00%,开放申购,开放赎回
2011-01-10,1.1540,1.1540,0.35%,开放申购,开放赎回
2011-01-11,1.1540,1.1540,0.00%,开放申购,开放赎回
2011-01-12,1.1600,1.1600,0.52%,开放申购,开放赎回
2011-01-13,1.1580,1.1580,-0.17%,开放申购,开放赎回
2011-01-14,1.1640,1.1640,0.52%,开放申购,开放赎回
2011-01-18,1.1660,1.1660,0.17%,开放申购,开放赎回
2011-01-19,1.1550,1.1550,-0.94%,开放申购,开放赎回
2011-01-20,1.1470,1.1470,-0.69%,开放申购,开放赎回
2011-01-21,1.1390,1.1390,-0.70%,开放申购,开放赎回
2011-01-24,1.1530,1.1530,1.23%,开放申购,开放赎回
2011-01-25,1.1550,1.1550,0.17%,开放申购,开放赎回
2011-01-26,1.1600,1.1600,0.43%,开放申购,开放赎回
2011-01-27,1.1670,1.1670,0.60%,开放申购,开放赎回
2011-01-28,1.1400,1.1400,-2.31%,开放申购,开放赎回
2011-01-31,1.1450,1.1450,0.44%,开放申购,开放赎回
2011-02-01,1.1640,1.1640,1.66%,开放申购,开放赎回
2011-02-09,1.1800,1.1800,1.37%,开放申购,开放赎回
2011-02-10,1.1820,1.1820,0.17%,开放申购,开放赎回
2011-02-11,1.1900,1.1900,0.68%,开放申购,开放赎回
2011-02-14,1.1930,1.1930,0.25%,开放申购,开放赎回
2011-02-15,1.1910,1.1910,-0.17%,开放申购,开放赎回
2011-02-16,1.1570,1.1970,0.50%,开放申购,开放赎回
2011-02-17,1.1560,1.1960,-0.09%,开放申购,开放赎回
2011-02-18,1.1530,1.1930,-0.26%,开放申购,开放赎回
2011-02-22,1.1230,1.1630,-2.60%,开放申购,开放赎回
2011-02-23,1.1150,1.1550,-0.71%,开放申购,开放赎回
2011-02-24,1.1200,1.1600,0.45%,开放申购,开放赎回
2011-02-25,1.1330,1.1730,1.16%,开放申购,开放赎回
2011-02-28,1.1350,1.1750,0.18%,开放申购,开放赎回
2011-03-01,1.1190,1.1590,-1.41%,开放申购,开放赎回
2011-03-02,1.1240,1.1640,0.45%,开放申购,开放赎回
2011-03-03,1.1420,1.1820,1.60%,开放申购,开放赎回
2011-03-04,1.1360,1.1760,-0.53%,开放申购,开放赎回
2011-03-07,1.1230,1.1630,-1.14%,开放申购,开放赎回
2011-03-08,1.1270,1.1670,0.36%,开放申购,开放赎回
2011-03-09,1.1220,1.1620,-0.44%,开放申购,开放赎回
2011-03-10,1.1050,1.1450,-1.52%,开放申购,开放赎回
2011-03-11,1.1120,1.1520,0.63%,开放申购,开放赎回
2011-03-14,1.1070,1.1470,-0.45%,开放申购,开放赎回
2011-03-15,1.0930,1.1330,-1.26%,开放申购,开放赎回
2011-03-16,1.0690,1.1090,-2.20%,开放申购,开放赎回
2011-03-17,1.0780,1.1180,0.84%,开放申购,开放赎回
2011-03-18,1.0760,1.1160,-0.19%,开放申购,开放赎回
2011-03-21,1.0940,1.1340,1.67%,开放申购,开放赎回
2011-03-22,1.0910,1.1310,-0.27%,开放申购,开放赎回
2011-03-23,1.0970,1.1370,0.55%,开放申购,开放赎回
2011-03-24,1.1150,1.1550,1.64%,开放申购,开放赎回
2011-03-25,1.1170,1.1570,0.18%,开放申购,开放赎回
2011-03-28,1.1110,1.1510,-0.54%,开放申购,开放赎回
2011-03-29,1.1210,1.1610,0.90%,开放申购,开放赎回
2011-03-30,1.1260,1.1660,0.45%,开放申购,开放赎回
2011-03-31,1.1270,1.1670,0.09%,开放申购,开放赎回
2011-04-01,1.1270,1.1670,0.00%,开放申购,开放赎回
2011-04-06,1.1220,1.1620,-0.44%,开放申购,开放赎回
2011-04-07,1.1210,1.1610,-0.09%,开放申购,开放赎回
2011-04-08,1.1160,1.1560,-0.45%,开放申购,开放赎回
2011-04-11,1.1120,1.1520,-0.36%,开放申购,开放赎回
2011-04-12,1.1060,1.1460,-0.54%,开放申购,开放赎回
2011-04-13,1.1130,1.1530,0.63%,开放申购,开放赎回
2011-04-14,1.1100,1.1500,-0.27%,开放申购,开放赎回
2011-04-15,1.1070,1.1470,-0.27%,开放申购,开放赎回
2011-04-18,1.0990,1.1390,-0.72%,开放申购,开放赎回
2011-04-19,1.1060,1.1460,0.64%,开放申购,开放赎回
2011-04-20,1.1260,1.1660,1.81%,开放申购,开放赎回
2011-04-21,1.1320,1.1720,0.53%,开放申购,开放赎回
2011-04-25,1.1340,1.1740,0.18%,开放申购,开放赎回
2011-04-26,1.1390,1.1790,0.44%,开放申购,开放赎回
2011-04-27,1.1460,1.1860,0.61%,开放申购,开放赎回
2011-04-28,1.1430,1.1830,-0.26%,开放申购,开放赎回
2011-04-29,1.1410,1.1810,-0.18%,开放申购,开放赎回
2011-05-03,1.1340,1.1740,-0.61%,开放申购,开放赎回
2011-05-04,1.1320,1.1720,-0.18%,开放申购,开放赎回
2011-05-05,1.1270,1.1670,-0.44%,开放申购,开放赎回
2011-05-06,1.1310,1.1710,0.35%,开放申购,开放赎回
2011-05-09,1.1340,1.1740,0.27%,开放申购,开放赎回
2011-05-10,1.1430,1.1830,0.79%,开放申购,开放赎回
2011-05-11,1.1350,1.1750,-0.70%,开放申购,开放赎回
2011-05-12,1.1420,1.1820,0.62%,开放申购,开放赎回
2011-05-13,1.1300,1.1700,-1.05%,开放申购,开放赎回
2011-05-16,1.1120,1.1520,-1.59%,开放申购,开放赎回
2011-05-17,1.1160,1.1560,0.36%,开放申购,开放赎回
2011-05-18,1.1240,1.1640,0.72%,开放申购,开放赎回
2011-05-19,1.1260,1.1660,0.18%,开放申购,开放赎回
2011-05-20,1.1170,1.1570,-0.80%,开放申购,开放赎回
2011-05-23,1.1020,1.1420,-1.34%,开放申购,开放赎回
2011-05-24,1.0970,1.1370,-0.45%,开放申购,开放赎回
2011-05-25,1.0990,1.1390,0.18%,开放申购,开放赎回
2011-05-26,1.1050,1.1450,0.55%,开放申购,开放赎回
2011-05-27,1.1090,1.1490,0.36%,开放申购,开放赎回
2011-05-31,1.1240,1.1640,1.35%,开放申购,开放赎回
2011-06-01,1.1020,1.1420,-1.96%,开放申购,开放赎回
2011-06-02,1.1050,1.1450,0.27%,开放申购,开放赎回
2011-06-03,1.0890,1.1290,-1.45%,开放申购,开放赎回
2011-06-07,1.0780,1.1180,-1.01%,开放申购,开放赎回
2011-06-08,1.0700,1.1100,-0.74%,开放申购,开放赎回
2011-06-09,1.0730,1.1130,0.28%,开放申购,开放赎回
2011-06-10,1.0580,1.0980,-1.40%,开放申购,开放赎回
2011-06-13,1.0580,1.0980,0.00%,开放申购,开放赎回
2011-06-14,1.0700,1.1100,1.13%,开放申购,开放赎回
2011-06-15,1.0510,1.0910,-1.78%,开放申购,开放赎回
2011-06-16,1.0470,1.0870,-0.38%,开放申购,开放赎回
2011-06-17,1.0420,1.0820,-0.48%,开放申购,开放赎回
2011-06-20,1.0470,1.0870,0.48%,开放申购,开放赎回
2011-06-21,1.0680,1.1080,2.01%,开放申购,开放赎回
2011-06-22,1.0610,1.1010,-0.66%,开放申购,开放赎回
2011-06-23,1.0700,1.1100,0.85%,开放申购,开放赎回
2011-06-24,1.0530,1.0930,-1.59%,开放申购,开放赎回
2011-06-27,1.0690,1.1090,1.52%,开放申购,开放赎回
2011-06-28,1.0840,1.1240,1.40%,开放申购,开放赎回
2011-06-29,1.0870,1.1270,0.28%,开放申购,开放赎回
2011-06-30,1.1010,1.1410,1.29%,开放申购,开放赎回
2011-07-01,1.1170,1.1570,1.45%,开放申购,开放赎回
2011-07-05,1.1210,1.1610,0.36%,开放申购,开放赎回
2011-07-06,1.1250,1.1650,0.36%,开放申购,开放赎回
2011-07-07,1.1410,1.1810,1.42%,开放申购,开放赎回
2011-07-08,1.1370,1.1770,-0.35%,开放申购,开放赎回
2011-07-11,1.1170,1.1570,-1.76%,开放申购,开放赎回
2011-07-12,1.1090,1.1490,-0.72%,开放申购,开放赎回
2011-07-13,1.1130,1.1530,0.36%,开放申购,开放赎回
2011-07-14,1.1000,1.1400,-1.17%,开放申购,开放赎回
2011-07-15,1.1140,1.1540,1.27%,开放申购,开放赎回
2011-07-18,1.1080,1.1480,-0.54%,开放申购,开放赎回
2011-07-19,1.1320,1.1720,2.17%,开放申购,开放赎回
2011-07-20,1.1260,1.1660,-0.53%,开放申购,开放赎回
2011-07-21,1.1320,1.1720,0.53%,开放申购,开放赎回
2011-07-22,1.1430,1.1830,0.97%,开放申购,开放赎回
2011-07-25,1.1410,1.1810,-0.18%,开放申购,开放赎回
2011-07-26,1.1430,1.1830,0.18%,开放申购,开放赎回
2011-07-27,1.1140,1.1540,-2.54%,开放申购,开放赎回
2011-07-28,1.1160,1.1560,0.18%,开放申购,开放赎回
2011-07-29,1.1120,1.1520,-0.36%,开放申购,开放赎回
2011-08-01,1.1070,1.1470,-0.45%,开放申购,开放赎回
2011-08-02,1.0810,1.1210,-2.35%,开放申购,开放赎回
2011-08-03,1.0900,1.1300,0.83%,开放申购,开放赎回
2011-08-04,1.0420,1.0820,-4.40%,开放申购,开放赎回
2011-08-05,1.0380,1.0780,-0.38%,开放申购,开放赎回
2011-08-08,0.9760,1.0160,-5.97%,开放申购,开放赎回
2011-08-09,1.0210,1.0610,4.61%,开放申购,开放赎回
2011-08-10,0.9790,1.0190,-4.11%,开放申购,开放赎回
2011-08-11,1.0180,1.0580,3.98%,开放申购,开放赎回
2011-08-12,1.0250,1.0650,0.69%,开放申购,开放赎回
2011-08-15,1.0380,1.0780,1.27%,开放申购,开放赎回
2011-08-16,1.0300,1.0700,-0.77%,开放申购,开放赎回
2011-08-17,1.0260,1.0660,-0.39%,开放申购,开放赎回
2011-08-18,0.9770,1.0170,-4.78%,开放申购,开放赎回
2011-08-19,0.9630,1.0030,-1.43%,开放申购,开放赎回
2011-08-22,0.9650,1.0050,0.21%,开放申购,开放赎回
2011-08-23,1.0020,1.0420,3.83%,开放申购,开放赎回
2011-08-24,1.0080,1.0480,0.60%,开放申购,开放赎回
2011-08-25,0.9920,1.0320,-1.59%,开放申购,开放赎回
2011-08-26,1.0160,1.0560,2.42%,开放申购,开放赎回
2011-08-29,1.0420,1.0820,2.56%,开放申购,开放赎回
2011-08-30,1.0480,1.0880,0.58%,开放申购,开放赎回
2011-08-31,1.0500,1.0900,0.19%,开放申购,开放赎回
2011-09-01,1.0390,1.0790,-1.05%,开放申购,开放赎回
2011-09-02,1.0180,1.0580,-2.02%,开放申购,开放赎回
2011-09-06,1.0180,1.0580,0.00%,开放申购,开放赎回
2011-09-07,1.0440,1.0840,2.55%,开放申购,开放赎回
2011-09-08,1.0380,1.0780,-0.57%,开放申购,开放赎回
2011-09-09,1.0170,1.0570,-2.02%,开放申购,开放赎回
2011-09-13,1.0420,1.0820,2.46%,开放申购,开放赎回
2011-09-14,1.0560,1.0960,1.34%,开放申购,开放赎回
2011-09-15,1.0700,1.1100,1.33%,开放申购,开放赎回
2011-09-16,1.0770,1.1170,0.65%,开放申购,开放赎回
2011-09-19,1.0780,1.1180,0.09%,开放申购,开放赎回
2011-09-20,1.0730,1.1130,-0.46%,开放申购,开放赎回
2011-09-21,1.0540,1.0940,-1.77%,开放申购,开放赎回
2011-09-22,1.0220,1.0620,-3.04%,开放申购,开放赎回
2011-09-23,1.0320,1.0720,0.98%,开放申购,开放赎回
2011-09-26,1.0420,1.0820,0.97%,开放申购,开放赎回
2011-09-27,1.0510,1.0910,0.86%,开放申购,开放赎回
2011-09-28,1.0350,1.0750,-1.52%,开放申购,开放赎回
2011-09-29,1.0250,1.0650,-0.97%,开放申购,开放赎回
2011-09-30,0.9990,1.0390,-2.54%,开放申购,开放赎回
2011-10-10,1.0590,1.0990,6.01%,开放申购,开放赎回
2011-10-11,1.0640,1.1040,0.47%,开放申购,开放赎回
2011-10-12,1.0710,1.1110,0.66%,开放申购,开放赎回
2011-10-13,1.0820,1.1220,1.03%,开放申购,开放赎回
2011-10-14,1.1010,1.1410,1.76%,开放申购,开放赎回
2011-10-17,1.0840,1.1240,-1.54%,开放申购,开放赎回
2011-10-18,1.0980,1.1380,1.29%,开放申购,开放赎回
2011-10-19,1.0770,1.1170,-1.91%,开放申购,开放赎回
2011-10-20,1.0710,1.1110,-0.56%,开放申购,开放赎回
2011-10-21,1.0830,1.1230,1.12%,开放申购,开放赎回
2011-10-24,1.1040,1.1440,1.94%,开放申购,开放赎回
2011-10-25,1.0800,1.1200,-2.17%,开放申购,开放赎回
2011-10-26,1.0810,1.1210,0.09%,开放申购,开放赎回
2011-10-27,1.1090,1.1490,2.59%,开放申购,开放赎回
2011-10-28,1.1070,1.1470,-0.18%,开放申购,开放赎回
2011-10-31,1.0880,1.1280,-1.72%,开放申购,开放赎回
2011-11-01,1.0620,1.1020,-2.39%,开放申购,开放赎回
2011-11-02,1.0710,1.1110,0.85%,开放申购,开放赎回
2011-11-03,1.0900,1.1300,1.77%,开放申购,开放赎回
2011-11-04,1.0850,1.1250,-0.46%,开放申购,开放赎回
2011-11-07,1.0920,1.1320,0.65%,开放申购,开放赎回
2011-11-08,1.1050,1.1450,1.19%,开放申购,开放赎回
2011-11-09,1.0680,1.1080,-3.35%,开放申购,开放赎回
2011-11-10,1.0700,1.1100,0.19%,开放申购,开放赎回
2011-11-11,1.0880,1.1280,1.68%,开放申购,开放赎回
2011-11-14,1.0810,1.1210,-0.64%,开放申购,开放赎回
2011-11-15,1.0950,1.1350,1.30%,开放申购,开放赎回
2011-11-16,1.0780,1.1180,-1.55%,开放申购,开放赎回
2011-11-17,1.0570,1.0970,-1.95%,开放申购,开放赎回
2011-11-18,1.0490,1.0890,-0.76%,开放申购,开放赎回
2011-11-21,1.0310,1.0710,-1.72%,开放申购,开放赎回
2011-11-22,1.0340,1.0740,0.29%,开放申购,开放赎回
2011-11-23,1.0110,1.0510,-2.22%,开放申购,开放赎回
2011-11-25,1.0060,1.0460,-0.49%,开放申购,开放赎回
2011-11-28,1.0370,1.0770,3.08%,开放申购,开放赎回
2011-11-29,1.0320,1.0720,-0.48%,开放申购,开放赎回
2011-11-30,1.0660,1.1060,3.29%,开放申购,开放赎回
2011-12-01,1.0700,1.1100,0.38%,开放申购,开放赎回
2011-12-02,1.0660,1.1060,-0.37%,开放申购,开放赎回
2011-12-05,1.0770,1.1170,1.03%,开放申购,开放赎回
2011-12-06,1.0750,1.1150,-0.19%,开放申购,开放赎回
2011-12-07,1.0750,1.1150,0.00%,开放申购,开放赎回
2011-12-08,1.0580,1.0980,-1.58%,开放申购,开放赎回
2011-12-09,1.0740,1.1140,1.51%,开放申购,开放赎回
2011-12-12,1.0620,1.1020,-1.12%,开放申购,开放赎回
2011-12-13,1.0520,1.0920,-0.94%,开放申购,开放赎回
2011-12-14,1.0380,1.0780,-1.33%,开放申购,开放赎回
2011-12-15,1.0350,1.0750,-0.29%,开放申购,开放赎回
2011-12-16,1.0390,1.0790,0.39%,开放申购,开放赎回
2011-12-19,1.0280,1.0680,-1.06%,开放申购,开放赎回
2011-12-20,1.0570,1.0970,2.82%,开放申购,开放赎回
2011-12-21,1.0420,1.0820,-1.42%,开放申购,开放赎回
2011-12-22,1.0500,1.0900,0.77%,开放申购,开放赎回
2011-12-23,1.0580,1.0980,0.76%,开放申购,开放赎回
2011-12-27,1.0590,1.0990,0.09%,开放申购,开放赎回
2011-12-28,1.0480,1.0880,-1.04%,开放申购,开放赎回
2011-12-29,1.0560,1.0960,0.76%,开放申购,开放赎回
2011-12-30,1.0500,1.0900,-0.57%,开放申购,开放赎回
2011-12-31,1.0500,1.0900,0.00%,开放申购,开放赎回
2012-01-04,1.0720,1.1120,2.10%,开放申购,开放赎回
2012-01-05,1.0820,1.1220,0.93%,开放申购,开放赎回
2012-01-06,1.0860,1.1260,0.37%,开放申购,开放赎回
2012-01-09,1.0850,1.1250,-0.09%,开放申购,开放赎回
2012-01-10,1.0910,1.1310,0.55%,开放申购,开放赎回
2012-01-11,1.0920,1.1320,0.09%,开放申购,开放赎回
2012-01-12,1.0980,1.1380,0.55%,开放申购,开放赎回
2012-01-13,1.0930,1.1330,-0.46%,开放申购,开放赎回
2012-01-17,1.1030,1.1430,0.91%,开放申购,开放赎回
2012-01-18,1.1160,1.1560,1.18%,开放申购,开放赎回
2012-01-19,1.1220,1.1620,0.54%,开放申购,开放赎回
2012-01-20,1.1190,1.1590,-0.27%,开放申购,开放赎回
2012-01-30,1.1290,1.1690,0.89%,开放申购,开放赎回
2012-01-31,1.1310,1.1710,0.18%,开放申购,开放赎回
2012-02-01,1.1390,1.1790,0.71%,开放申购,开放赎回
2012-02-02,1.1410,1.1810,0.18%,开放申购,开放赎回
2012-02-03,1.1560,1.1960,1.31%,开放申购,开放赎回
2012-02-06,1.1550,1.1950,-0.09%,开放申购,开放赎回
2012-02-07,1.1570,1.1970,0.17%,开放申购,开放赎回
2012-02-08,1.1610,1.2010,0.35%,开放申购,开放赎回
2012-02-09,1.1680,1.2080,0.60%,开放申购,开放赎回
2012-02-10,1.1600,1.2000,-0.68%,开放申购,开放赎回
2012-02-13,1.1690,1.2090,0.78%,开放申购,开放赎回
2012-02-14,1.1720,1.2120,0.26%,开放申购,开放赎回
2012-02-15,1.1640,1.2040,-0.68%,开放申购,开放赎回
2012-02-16,1.1800,1.2200,1.37%,开放申购,开放赎回
2012-02-17,1.1760,1.2160,-0.34%,开放申购,开放赎回
2012-02-21,1.1780,1.2180,0.17%,开放申购,开放赎回
2012-02-22,1.1750,1.2150,-0.25%,开放申购,开放赎回
2012-02-23,1.1810,1.2210,0.51%,开放申购,开放赎回
2012-02-24,1.1840,1.2240,0.25%,开放申购,开放赎回
2012-02-27,1.1850,1.2250,0.08%,开放申购,开放赎回
2012-02-28,1.1950,1.2350,0.84%,开放申购,开放赎回
2012-02-29,1.1900,1.2300,-0.42%,开放申购,开放赎回
2012-03-01,1.2000,1.2400,0.84%,开放申购,开放赎回
2012-03-02,1.1990,1.2390,-0.08%,开放申购,开放赎回
