date,nav,accum_nav,daily_growth,purchase_status,redeem_status
2011-05-17,0.9840,0.9840,0.00%,开放申购,开放赎回
2011-05-18,0.9920,0.9920,0.81%,开放申购,开放赎回
2011-05-19,0.9960,0.9960,0.40%,开放申购,开放赎回
2011-05-20,0.9910,0.9910,-0.50%,开放申购,开放赎回
2011-05-23,0.9730,0.9730,-1.82%,开放申购,开放赎回
2011-05-24,0.9750,0.9750,0.21%,开放申购,开放赎回
2011-05-25,0.9750,0.9750,0.00%,开放申购,开放赎回
2011-05-26,0.9770,0.9770,0.21%,开放申购,开放赎回
2011-05-27,0.9860,0.9860,0.92%,开放申购,开放赎回
2011-05-31,1.0010,1.0010,1.52%,开放申购,开放赎回
2011-06-01,0.9940,0.9940,-0.70%,开放申购,开放赎回
2011-06-02,0.9860,0.9860,-0.80%,开放申购,开放赎回
2011-06-03,0.9780,0.9780,-0.81%,开放申购,开放赎回
2011-06-07,0.9710,0.9710,-0.72%,开放申购,开放赎回
2011-06-08,0.9630,0.9630,-0.82%,开放申购,开放赎回
2011-06-09,0.9620,0.9620,-0.10%,开放申购,开放赎回
2011-06-10,0.9530,0.9530,-0.94%,开放申购,开放赎回
2011-06-13,0.9520,0.9520,-0.10%,开放申购,开放赎回
2011-06-14,0.9590,0.9590,0.74%,开放申购,开放赎回
2011-06-15,0.9510,0.9510,-0.83%,开放申购,开放赎回
2011-06-16,0.9410,0.9410,-1.05%,开放申购,开放赎回
2011-06-17,0.9370,0.9370,-0.43%,开放申购,开放赎回
2011-06-20,0.9370,0.9370,0.00%,开放申购,开放赎回
2011-06-21,0.9500,0.9500,1.39%,开放申购,开放赎回
2011-06-22,0.9510,0.9510,0.11%,开放申购,开放赎回
2011-06-23,0.9470,0.9470,-0.42%,开放申购,开放赎回
2011-06-24,0.9520,0.9520,0.53%,开放申购,开放赎回
2011-06-27,0.9530,0.9530,0.11%,开放申购,开放赎回
2011-06-28,0.9590,0.9590,0.63%,开放申购,开放赎回
2011-06-29,0.9660,0.9660,0.73%,开放申购,开放赎回
2011-06-30,0.9790,0.9790,1.35%,开放申购,开放赎回
2011-07-05,0.9970,0.9970,1.84%,开放申购,开放赎回
2011-07-06,0.9920,0.9920,-0.50%,开放申购,开放赎回
2011-07-07,0.9980,0.9980,0.60%,开放申购,开放赎回
2011-07-08,0.9960,0.9960,-0.20%,开放申购,开放赎回
2011-07-11,0.9780,0.9780,-1.81%,开放申购,开放赎回
2011-07-12,0.9600,0.9600,-1.84%,开放申购,开放赎回
2011-07-13,0.9700,0.9700,1.04%,开放申购,开放赎回
2011-07-14,0.9680,0.9680,-0.21%,开放申购,开放赎回
2011-07-15,0.9680,0.9680,0.00%,开放申购,开放赎回
2011-07-18,0.9600,0.9600,-0.83%,开放申购,开放赎回
2011-07-19,0.9660,0.9660,0.63%,开放申购,开放赎回
2011-07-20,0.9700,0.9700,0.41%,开放申购,开放赎回
2011-07-21,0.9710,0.9710,0.10%,开放申购,开放赎回
2011-07-22,0.9830,0.9830,1.24%,开放申购,开放赎回
2011-07-25,0.9770,0.9770,-0.61%,开放申购,开放赎回
2011-07-26,0.9830,0.9830,0.61%,开放申购,开放赎回
2011-07-27,0.9750,0.9750,-0.81%,开放申购,开放赎回
2011-07-28,0.9690,0.9690,-0.62%,开放申购,开放赎回
2011-07-29,0.9620,0.9620,-0.72%,开放申购,开放赎回
2011-08-01,0.9660,0.9660,0.42%,开放申购,开放赎回
2011-08-02,0.9490,0.9490,-1.76%,开放申购,开放赎回
2011-08-03,0.9360,0.9360,-1.37%,开放申购,开放赎回
2011-08-04,0.9140,0.9140,-2.35%,开放申购,开放赎回
2011-08-05,0.8870,0.8870,-2.95%,开放申购,开放赎回
2011-08-08,0.8520,0.8520,-3.95%,开放申购,开放赎回
2011-08-09,0.8520,0.8520,0.00%,开放申购,开放赎回
2011-08-10,0.8470,0.8470,-0.59%,开放申购,开放赎回
2011-08-11,0.8550,0.8550,0.94%,开放申购,开放赎回
2011-08-12,0.8580,0.8580,0.35%,开放申购,开放赎回
2011-08-15,0.8750,0.8750,1.98%,开放申购,开放赎回
2011-08-16,0.8730,0.8730,-0.23%,开放申购,开放赎回
2011-08-17,0.8740,0.8740,0.11%,开放申购,开放赎回
2011-08-18,0.8480,0.8480,-2.97%,开放申购,开放赎回
2011-08-19,0.8300,0.8300,-2.12%,开放申购,开放赎回
2011-08-22,0.8280,0.8280,-0.24%,开放申购,开放赎回
2011-08-23,0.8430,0.8430,1.81%,开放申购,开放赎回
2011-08-24,0.8370,0.8370,-0.71%,开放申购,开放赎回
2011-08-25,0.8380,0.8380,0.12%,开放申购,开放赎回
2011-08-26,0.8390,0.8390,0.12%,开放申购,开放赎回
2011-08-29,0.8520,0.8520,1.55%,开放申购,开放赎回
2011-08-30,0.8610,0.8610,1.06%,开放申购,开放赎回
2011-08-31,0.8740,0.8740,1.51%,开放申购,开放赎回
2011-09-01,0.8730,0.8730,-0.11%,开放申购,开放赎回
2011-09-02,0.8560,0.8560,-1.95%,开放申购,开放赎回
2011-09-06,0.8370,0.8370,-2.22%,开放申购,开放赎回
2011-09-07,0.8530,0.8530,1.91%,开放申购,开放赎回
2011-09-08,0.8500,0.8500,-0.35%,开放申购,开放赎回
2011-09-09,0.8370,0.8370,-1.53%,开放申购,开放赎回
2011-09-14,0.8260,0.8260,-1.31%,开放申购,开放赎回
2011-09-15,0.8340,0.8340,0.97%,开放申购,开放赎回
2011-09-16,0.8390,0.8390,0.60%,开放申购,开放赎回
2011-09-19,0.8240,0.8240,-1.79%,开放申购,开放赎回
2011-09-20,0.8250,0.8250,0.12%,开放申购,开放赎回
2011-09-21,0.8130,0.8130,-1.45%,开放申购,开放赎回
2011-09-22,0.7810,0.7810,-3.94%,开放申购,开放赎回
2011-09-23,0.7760,0.7760,-0.64%,开放申购,开放赎回
2011-09-26,0.7680,0.7680,-1.03%,开放申购,开放赎回
2011-09-27,0.7850,0.7850,2.21%,开放申购,开放赎回
2011-09-28,0.7780,0.7780,-0.89%,开放申购,开放赎回
2011-09-29,0.7790,0.7790,0.13%,开放申购,开放赎回
2011-09-30,0.7650,0.7650,-1.80%,开放申购,开放赎回
2011-10-10,0.7770,0.7770,1.57%,开放申购,开放赎回
2011-10-11,0.7840,0.7840,0.90%,开放申购,开放赎回
2011-10-12,0.7920,0.7920,1.02%,开放申购,开放赎回
2011-10-13,0.7990,0.7990,0.88%,开放申购,开放赎回
2011-10-14,0.8030,0.8030,0.50%,开放申购,开放赎回
2011-10-17,0.8000,0.8000,-0.37%,开放申购,开放赎回
2011-10-18,0.7950,0.7950,-0.63%,开放申购,开放赎回
2011-10-19,0.7930,0.7930,-0.25%,开放申购,开放赎回
2011-10-20,0.7880,0.7880,-0.63%,开放申购,开放赎回
2011-10-21,0.7950,0.7950,0.89%,开放申购,开放赎回
2011-10-24,0.8120,0.8120,2.14%,开放申购,开放赎回
2011-10-25,0.8080,0.8080,-0.49%,开放申购,开放赎回
2011-10-26,0.8180,0.8180,1.24%,开放申购,开放赎回
2011-10-27,0.8520,0.8520,4.16%,开放申购,开放赎回
2011-10-28,0.8560,0.8560,0.47%,开放申购,开放赎回
2011-10-31,0.8350,0.8350,-2.45%,开放申购,开放赎回
2011-11-01,0.8130,0.8130,-2.63%,开放申购,开放赎回
2011-11-02,0.8260,0.8260,1.60%,开放申购,开放赎回
2011-11-03,0.8250,0.8250,-0.12%,开放申购,开放赎回
2011-11-04,0.8350,0.8350,1.21%,开放申购,开放赎回
2011-11-07,0.8330,0.8330,-0.24%,开放申购,开放赎回
2011-11-08,0.8340,0.8340,0.12%,开放申购,开放赎回
2011-11-09,0.8310,0.8310,-0.36%,开放申购,开放赎回
2011-11-10,0.8120,0.8120,-2.29%,开放申购,开放赎回
2011-11-11,0.8220,0.8220,1.23%,开放申购,开放赎回
2011-11-14,0.8320,0.8320,1.22%,开放申购,开放赎回
2011-11-15,0.8300,0.8300,-0.24%,开放申购,开放赎回
2011-11-16,0.8190,0.8190,-1.33%,开放申购,开放赎回
2011-11-17,0.8100,0.8100,-1.10%,开放申购,开放赎回
2011-11-18,0.7990,0.7990,-1.36%,开放申购,开放赎回
2011-11-21,0.7830,0.7830,-2.00%,开放申购,开放赎回
2011-11-22,0.7840,0.7840,0.13%,开放申购,开放赎回
2011-11-23,0.7670,0.7670,-2.17%,开放申购,开放赎回
2011-11-25,0.7610,0.7610,-0.78%,开放申购,开放赎回
2011-11-28,0.7790,0.7790,2.37%,开放申购,开放赎回
2011-11-29,0.7850,0.7850,0.77%,开放申购,开放赎回
2011-11-30,0.7940,0.7940,1.15%,开放申购,开放赎回
2011-12-01,0.8180,0.8180,3.02%,开放申购,开放赎回
2011-12-02,0.8190,0.8190,0.12%,开放申购,开放赎回
2011-12-05,0.8240,0.8240,0.61%,开放申购,开放赎回
2011-12-06,0.8160,0.8160,-0.97%,开放申购,开放赎回
2011-12-07,0.8230,0.8230,0.86%,开放申购,开放赎回
2011-12-08,0.8140,0.8140,-1.09%,开放申购,开放赎回
2011-12-09,0.8100,0.8100,-0.49%,开放申购,开放赎回
2011-12-12,0.8020,0.8020,-0.99%,开放申购,开放赎回
2011-12-13,0.7960,0.7960,-0.75%,开放申购,开放赎回
2011-12-14,0.7880,0.7880,-1.01%,开放申购,开放赎回
2011-12-15,0.7820,0.7820,-0.76%,开放申购,开放赎回
2011-12-16,0.7880,0.7880,0.77%,开放申购,开放赎回
2011-12-19,0.7790,0.7790,-1.14%,开放申购,开放赎回
2011-12-20,0.7890,0.7890,1.28%,开放申购,开放赎回
2011-12-21,0.7960,0.7960,0.89%,开放申购,开放赎回
2011-12-22,0.7990,0.7990,0.38%,开放申购,开放赎回
2011-12-23,0.8080,0.8080,1.13%,开放申购,开放赎回
2011-12-28,0.7970,0.7970,-1.36%,开放申购,开放赎回
2011-12-29,0.7970,0.7970,0.00%,开放申购,开放赎回
2011-12-30,0.7970,0.7970,0.00%,开放申购,开放赎回
2011-12-31,0.7970,0.7970,0.00%,开放申购,开放赎回
2012-01-04,0.8100,0.8100,1.63%,开放申购,开放赎回
2012-01-05,0.8120,0.8120,0.25%,开放申购,开放赎回
2012-01-06,0.8070,0.8070,-0.62%,开放申购,开放赎回
2012-01-09,0.8140,0.8140,0.87%,开放申购,开放赎回
2012-01-10,0.8210,0.8210,0.86%,开放申购,开放赎回
2012-01-11,0.8240,0.8240,0.37%,开放申购,开放赎回
2012-01-12,0.8240,0.8240,0.00%,开放申购,开放赎回
2012-01-13,0.8250,0.8250,0.12%,开放申购,开放赎回
2012-01-17,0.8350,0.8350,1.21%,开放申购,开放赎回
2012-01-18,0.8370,0.8370,0.24%,开放申购,开放赎回
2012-01-19,0.8440,0.8440,0.84%,开放申购,开放赎回
2012-01-20,0.8440,0.8440,0.00%,开放申购,开放赎回
2012-01-30,0.8460,0.8460,0.24%,开放申购,开放赎回
2012-01-31,0.8510,0.8510,0.59%,开放申购,开放赎回
2012-02-01,0.8550,0.8550,0.47%,开放申购,开放赎回
2012-02-02,0.8660,0.8660,1.29%,开放申购,开放赎回
2012-02-03,0.8720,0.8720,0.69%,开放申购,开放赎回
2012-02-06,0.8700,0.8700,-0.23%,开放申购,开放赎回
2012-02-07,0.8690,0.8690,-0.11%,开放申购,开放赎回
2012-02-08,0.8770,0.8770,0.92%,开放申购,开放赎回
2012-02-09,0.8800,0.8800,0.34%,开放申购,开放赎回
2012-02-10,0.8700,0.8700,-1.14%,开放申购,开放赎回
2012-02-13,0.8730,0.8730,0.34%,开放申购,开放赎回
2012-02-14,0.8710,0.8710,-0.23%,开放申购,开放赎回
2012-02-15,0.8790,0.8790,0.92%,开放申购,开放赎回
2012-02-16,0.8810,0.8810,0.23%,开放申购,开放赎回
2012-02-17,0.8860,0.8860,0.57%,开放申购,开放赎回
2012-02-21,0.8850,0.8850,-0.11%,开放申购,开放赎回
2012-02-22,0.8890,0.8890,0.45%,开放申购,开放赎回
2012-02-23,0.8860,0.8860,-0.34%,开放申购,开放赎回
2012-02-24,0.8880,0.8880,0.23%,开放申购,开放赎回
2012-02-27,0.8860,0.8860,-0.23%,开放申购,开放赎回
2012-02-28,0.8930,0.8930,0.79%,开放申购,开放赎回
2012-02-29,0.8930,0.8930,0.00%,开放申购,开放赎回
2012-03-01,0.8900,0.8900,-0.34%,开放申购,开放赎回
2012-03-02,0.8930,0.8930,0.34%,开放申购,开放赎回
2012-03-05,0.8850,0.8850,-0.90%,开放申购,开放赎回
2012-03-06,0.8660,0.8660,-2.15%,开放申购,开放赎回
2012-03-07,0.8670,0.8670,0.12%,开放申购,开放赎回
2012-03-08,0.8810,0.8810,1.61%,开放申购,开放赎回
2012-03-09,0.8860,0.8860,0.57%,开放申购,开放赎回
2012-03-12,0.8850,0.8850,-0.11%,开放申购,开放赎回
2012-03-13,0.8950,0.8950,1.13%,开放申购,开放赎回
2012-03-14,0.8930,0.8930,-0.22%,开放申购,开放赎回
2012-03-15,0.8930,0.8930,0.00%,开放申购,开放赎回
2012-03-16,0.8920,0.8920,-0.11%,开放申购,开放赎回
2012-03-19,0.8870,0.8870,-0.56%,开放申购,开放赎回
2012-03-20,0.8780,0.8780,-1.01%,开放申购,开放赎回
2012-03-21,0.8770,0.8770,-0.11%,开放申购,开放赎回
2012-03-22,0.8750,0.8750,-0.23%,开放申购,开放赎回
2012-03-23,0.8720,0.8720,-0.34%,开放申购,开放赎回
2012-03-26,0.8780,0.8780,0.69%,开放申购,开放赎回
2012-03-27,0.8830,0.8830,0.57%,开放申购,开放赎回
2012-03-28,0.8770,0.8770,-0.68%,开放申购,开放赎回
2012-03-29,0.8710,0.8710,-0.68%,开放申购,开放赎回
2012-03-30,0.8740,0.8740,0.34%,开放申购,开放赎回
2012-03-31,0.8740,0.8740,0.00%,开放申购,开放赎回
2012-04-05,0.8780,0.8780,0.46%,开放申购,开放赎回
2012-04-10,0.8610,0.8610,-1.94%,开放申购,开放赎回
2012-04-11,0.8610,0.8610,0.00%,开放申购,开放赎回
2012-04-12,0.8720,0.8720,1.28%,开放申购,开放赎回
2012-04-13,0.8740,0.8740,0.23%,开放申购,开放赎回
2012-04-16,0.8720,0.8720,-0.23%,开放申购,开放赎回
2012-04-17,0.8770,0.8770,0.57%,开放申购,开放赎回
2012-04-18,0.8810,0.8810,0.46%,开放申购,开放赎回
2012-04-19,0.8820,0.8820,0.11%,开放申购,开放赎回
2012-04-20,0.8840,0.8840,0.23%,开放申购,开放赎回
2012-04-23,0.8710,0.8710,-1.47%,开放申购,开放赎回
2012-04-24,0.8710,0.8710,0.00%,开放申购,开放赎回
2012-04-25,0.8760,0.8760,0.57%,开放申购,开放赎回
2012-04-26,0.8800,0.8800,0.46%,开放申购,开放赎回
2012-04-27,0.8800,0.8800,0.00%,开放申购,开放赎回
2012-05-02,0.8860,0.8860,0.68%,开放申购,开放赎回
2012-05-03,0.8820,0.8820,-0.45%,开放申购,开放赎回
2012-05-04,0.8710,0.8710,-1.25%,开放申购,开放赎回
2012-05-07,0.8620,0.8620,-1.03%,开放申购,开放赎回
2012-05-08,0.8580,0.8580,-0.46%,开放申购,开放赎回
2012-05-09,0.8510,0.8510,-0.82%,开放申购,开放赎回
2012-05-10,0.8510,0.8510,0.00%,开放申购,开放赎回
2012-05-11,0.8460,0.8460,-0.59%,开放申购,开放赎回
2012-05-14,0.8370,0.8370,-1.06%,开放申购,开放赎回
2012-05-15,0.8390,0.8390,0.24%,开放申购,开放赎回
2012-05-16,0.8240,0.8240,-1.79%,开放申购,开放赎回
2012-05-17,0.8190,0.8190,-0.61%,开放申购,开放赎回
2012-05-18,0.8080,0.8080,-1.34%,开放申购,开放赎回
2012-05-21,0.8140,0.8140,0.74%,开放申购,开放赎回
2012-05-22,0.8210,0.8210,0.86%,开放申购,开放赎回
2012-05-23,0.8160,0.8160,-0.61%,开放申购,开放赎回
2012-05-24,0.8150,0.8150,-0.12%,开放申购,开放赎回
2012-05-25,0.8140,0.8140,-0.12%,开放申购,开放赎回
2012-05-29,0.8300,0.8300,1.97%,开放申购,开放赎回
2012-05-30,0.8200,0.8200,-1.20%,开放申购,开放赎回
2012-05-31,0.8170,0.8170,-0.37%,开放申购,开放赎回
2012-06-01,0.8040,0.8040,-1.59%,开放申购,开放赎回
2012-06-04,0.7950,0.7950,-1.12%,开放申购,开放赎回
2012-06-05,0.7980,0.7980,0.38%,开放申购,开放赎回
2012-06-06,0.8140,0.8140,2.01%,开放申购,开放赎回
2012-06-07,0.8180,0.8180,0.49%,开放申购,开放赎回
2012-06-08,0.8180,0.8180,0.00%,开放申购,开放赎回
2012-06-11,0.8220,0.8220,0.49%,开放申购,开放赎回
2012-06-12,0.8250,0.8250,0.37%,开放申购,开放赎回
2012-06-13,0.8250,0.8250,0.00%,开放申购,开放赎回
2012-06-14,0.8230,0.8230,-0.24%,开放申购,开放赎回
2012-06-15,0.8310,0.8310,0.97%,开放申购,开放赎回
2012-06-18,0.8380,0.8380,0.84%,开放申购,开放赎回
2012-06-19,0.8420,0.8420,0.48%,开放申购,开放赎回
2012-06-20,0.8430,0.8430,0.12%,开放申购,开放赎回
2012-06-21,0.8270,0.8270,-1.90%,开放申购,开放赎回
2012-06-25,0.8140,0.8140,-1.57%,开放申购,开放赎回
2012-06-26,0.8170,0.8170,0.37%,开放申购,开放赎回
2012-06-27,0.8240,0.8240,0.86%,开放申购,开放赎回
2012-06-28,0.8190,0.8190,-0.61%,开放申购,开放赎回
2012-06-29,0.8380,0.8380,2.32%,开放申购,开放赎回
2012-06-30,0.8380,0.8380,0.00%,开放申购,开放赎回
2012-07-03,0.8470,0.8470,1.07%,开放申购,开放赎回
2012-07-05,0.8460,0.8460,-0.12%,开放申购,开放赎回
2012-07-06,0.8420,0.8420,-0.47%,开放申购,开放赎回
2012-07-09,0.8330,0.8330,-1.07%,开放申购,开放赎回
2012-07-10,0.8310,0.8310,-0.24%,开放申购,开放赎回
2012-07-11,0.8310,0.8310,0.00%,开放申购,开放赎回
2012-07-12,0.8200,0.8200,-1.32%,开放申购,开放赎回
2012-07-13,0.8290,0.8290,1.10%,开放申购,开放赎回
2012-07-16,0.8280,0.8280,-0.12%,开放申购,开放赎回
2012-07-17,0.8320,0.8320,0.48%,开放申购,开放赎回
2012-07-18,0.8320,0.8320,0.00%,开放申购,开放赎回
2012-07-19,0.8410,0.8410,1.08%,开放申购,开放赎回
2012-07-20,0.8370,0.8370,-0.48%,开放申购,开放赎回
2012-07-23,0.8210,0.8210,-1.91%,开放申购,开放赎回
2012-07-24,0.8190,0.8190,-0.24%,开放申购,开放赎回
