date,market_regime,temperature_score,undervaluation_score,overheat_score,trend_score,volatility_score,sentiment_score,breadth_score,semiconductor_score,top_risk_score,recovery_score,confidence_score,dashboard_action,missing_inputs,ndx,sma,dist_sma,vxn,vix,vxn_pctile,vix_pctile,cnn_fear_greed,cnn_ma5,ndxe_ndx,ndxe_ma,sox_ndx,sox_ma,previous_market_regime,fwd_1m,fwd_3m,fwd_6m,fwd_12m,fwd_12m_mdd
2019-07-26,warm_recovery,66.36496567567437,0.0,32.729931351348725,77.59723902844352,76.04938271604938,60.0,48.411246778276585,80.78352267073159,26.13620173523496,73.03666308928744,81.32051211990961,normal_dca,,8016.95,7219.9475290697665,0.110388956113774,15.42,12.16,0.3201646090534979,0.2395061728395061,60.0,53.2,0.5217258434,0.52338891505,0.1988112686,0.1872809347958333,recovery,-0.05512445506083974,-0.006265475024791134,0.11665658386294053,0.33147643430481666,-0.28032880839368923
2019-07-29,warm_recovery,62.56251133791046,0.0,25.12502267582091,76.33265632737042,66.99588477366255,58.0,49.27504690411206,82.98090880970462,19.56872010275362,64.57125548031443,79.03206043097731,normal_dca,,7989.08,7227.774040697675,0.1053306253094816,16.35,12.83,0.4353909465020576,0.3300411522633745,58.0,56.0,0.5226534219,0.5234123206645833,0.2000255349,0.1876479359708333,recovery,-0.052953531570593904,0.00502435824900993,0.1379195101313293,0.318362064217657,-0.28032880839368923
2019-07-30,warm_recovery,59.672812755124795,3.2561728395061715,22.27618106580515,74.75131229533906,59.34156378600824,53.0,50.82196390140299,83.08117256429055,16.707135799353864,60.3470310160169,77.70092774404658,normal_dca,,7952.47,7236.061889534883,0.0990052491813562,17.53,13.94,0.5934156378600823,0.4847736625514403,53.0,56.6,0.5243037698,0.5234432668604166,0.2004182348,0.1879809728,recovery,-0.04584361839780604,0.01989319041756832,0.1445010166652625,0.3408387582725869,-0.28032880839368923
2019-11-04,warm_recovery,70.41505863720741,0.0,40.83011727441482,68.78216914618824,67.29663105998355,86.0,48.38188462190519,71.32548680199676,32.24070333390592,63.447717552589246,75.3854494437822,normal_dca,,8210.66,7636.909124293784,0.0751286765847529,16.56,12.83,0.4445357436318817,0.3270336894001643,86.0,76.8,0.5172751033,0.5189545600081633,0.2103265755,0.2017228975224489,recovery,0.010458355357547466,0.14089244957165437,0.09429205447552347,0.373812823816843,-0.28032880839368923
2019-11-05,warm_recovery,70.7763001404223,0.0,41.55260028084459,68.55050824855748,63.434675431388655,89.0,48.15073437024776,71.35312139854695,33.01371584038568,62.1181480910639,74.64264658480984,normal_dca,,8210.18,7643.050141242938,0.0742020329942299,17.08,13.1,0.5094494658997535,0.3656532456861134,89.0,80.4,0.5170081533,0.5189274225938776,0.210732286,0.2021012988612245,recovery,0.011963196909202889,0.1505131434389988,0.10860906825428907,0.43444114501752695,-0.28032880839368923
2019-12-12,warm_recovery,65.64867802990757,0.0,31.29735605981515,71.44150673312794,54.3138866064092,74.0,51.3089092056604,68.9581001351945,23.473017044861365,58.66797956218806,75.14111959102159,normal_dca,,8466.89,7798.079687500001,0.0857660269325117,16.55,13.94,0.456861133935908,0.495480690221857,74.0,67.6,0.5171320284,0.5157818052938775,0.2134042134,0.2056083268999999,recovery,0.0669112271447958,-0.17084313130322937,0.15472032824331006,0.46162404377522326,-0.28032880839368923
2019-12-16,warm_recovery,78.12095857771098,0.0,56.241917155421945,74.3819670116412,86.61740558292283,82.0,49.520375853106266,63.61458409015559,42.66106201346019,63.04110368890082,72.12011322892099,normal_dca,,8570.33,7808.758437500001,0.0975278680465647,14.02,12.14,0.1338259441707717,0.2405582922824302,82.0,71.4,0.5152240345,0.5157187368183672,0.2115799508,0.2059715177040816,recovery,0.06471979492038238,-0.16278836404199137,0.1647719516051307,0.4697123681351827,-0.28032880839368923
2019-12-17,warm_recovery,77.57559044598784,0.0,55.151180891975685,74.3528251211959,81.52709359605912,85.0,49.20212296054295,65.05178639608707,42.16126270843881,62.31515783727562,72.01158484837889,normal_dca,,8575.7,7814.48122159091,0.0974113004847836,14.42,12.29,0.1847290640394088,0.2610837438423645,85.0,75.4,0.5148862484,0.5157091934489797,0.2124514617,0.2062428160734693,recovery,0.06973541518476623,-0.15009620205930718,0.16749070046760006,0.4772158540993736,-0.28032880839368923
2019-12-19,warm_recovery,80.45134013033274,0.0,60.90268026066548,76.04663537707324,81.44499178981938,90.0,49.8176655395371,63.62776629861628,45.859344655962005,55.362746586803496,71.33365679993877,normal_dca,,8641.29,7825.9330965909085,0.1041865415082929,14.42,12.5,0.1855500821018062,0.2947454844006568,90.0,83.8,0.5155237239,0.5157117879612245,0.2123490821,0.2067149558816326,recovery,0.06333313660344686,-0.18913495554483195,0.17231686472737273,0.4741062966293226,-0.28032880839368923
2020-02-05,warm_recovery,64.21633240763481,8.400493421052632,35.99310889421698,89.99234321579664,66.20065789473685,60.0,40.13116317756145,39.28410816438939,47.5795603287119,55.59489547719776,70.50179089899662,normal_dca,,9367.48,8075.627011494254,0.1599693728631865,18.52,15.15,0.6620065789473685,0.6266447368421053,60.0,52.2,0.4997619424,0.5098246958630435,0.2038456447,0.2083101017369565,recovery,-0.08936661727593753,-0.040845563588072675,0.18766626670139686,0.447656146583713,-0.28032880839368923
2020-02-06,warm_recovery,66.66657808628801,7.783717105263157,40.338501567312875,91.96341443987146,65.37828947368422,63.0,38.79707348492136,35.556262272227755,55.900540418335545,60.1089429599143,70.86891624829433,normal_dca,,9445.92,8088.273678160919,0.1678536577594858,18.41,14.96,0.6537828947368421,0.6126644736842105,63.0,53.6,0.4981589935,0.5095764894297873,0.2021655911,0.2081793674680851,recovery,-0.15857534258177075,-0.03642207429239297,0.19279858393888571,0.4401942849399527,-0.28032880839368923
2020-06-03,warm_recovery,53.41889812128943,27.391975308641968,31.490574020356632,84.0371457369042,91.52263374485597,61.0,61.42538974914508,67.15969219527702,23.61793051526747,72.1513375745827,81.1699871044909,normal_dca,,9704.69,8541.743699421966,0.1361485829476167,27.45,25.66,0.8880658436213992,0.9152263374485596,61.0,55.8,0.4912243462,0.4802502535520834,0.199642647,0.1930183751875,recovery,0.06565897519652864,0.2666927021883234,0.283434092176051,0.39413829808061873,-0.1277891299412104
2020-06-04,warm_recovery,52.672262486872334,27.453703703703702,30.052858307077994,81.4873028808803,91.60493827160494,62.0,62.51903900961282,75.28218123520654,22.539643730308494,75.94596680759096,83.16511340200033,normal_dca,,9629.66,8552.481676300578,0.1259492115235212,27.43,25.81,0.8864197530864197,0.9160493827160494,62.0,58.2,0.4923725241,0.48034559365,0.2028597064,0.1930959336208333,recovery,0.10118737317828463,0.28982123979455143,0.2935461895850944,0.4300369898833396,-0.1277891299412104
2020-06-05,warm_recovery,57.316708493085606,26.21913580246913,38.23063920839341,86.76420229504029,89.95884773662551,66.0,63.91329435700261,77.68298867091023,28.67297940629506,85.27945625514843,85.72962747313811,normal_dca,,9824.39,8564.867861271676,0.1470568091801611,25.53,24.52,0.8534979423868313,0.8995884773662551,66.0,61.0,0.4938525445,0.4804823594979167,0.2039577012,0.1932577945270833,recovery,0.07121256383347974,0.19817820750194182,0.2689978716235817,0.4049615294181115,-0.1277891299412104
2020-06-08,warm_recovery,58.01420876658519,27.453703703703702,40.73675086650372,88.5963898516708,91.60493827160494,67.0,64.64881115026529,71.89364465527265,30.55256314987779,80.35247012609803,83.01126138344337,normal_dca,,9901.52,8577.307572254334,0.1543855594066832,26.8,25.81,0.8773662551440329,0.9160493827160494,67.0,62.8,0.4947785795,0.48069534873125,0.201849817,0.1933821374020833,recovery,0.07727904402556374,0.17377230970598445,0.26530876067512854,0.39482220911536814,-0.1277891299412104
2020-06-09,warm_recovery,58.23000383208291,28.44135802469135,42.05722988638803,90.06358876265337,92.92181069958848,67.0,56.659877702081985,67.92045922089247,31.542922414791025,66.96469573911261,76.72266710532307,normal_dca,,9967.17,8590.504277456648,0.1602543550506134,28.7,27.57,0.9078189300411522,0.9292181069958848,67.0,64.6,0.4871764001,0.4807726263125,0.2004671336,0.1935308115666666,recovery,0.07900136146970516,0.11047167852058304,0.26379604240722276,0.38604438371172556,-0.1277891299412104
2020-06-10,warm_recovery,59.66850217789912,28.44135802469135,44.934226578020464,93.26025175335609,92.92181069958848,67.0,51.19228255341075,62.64628481968877,33.70066993351535,57.028211804693626,71.67584999650803,normal_dca,,10094.26,8605.206416184972,0.1730410070134243,29.32,27.57,0.9193415637860082,0.9292181069958848,67.0,65.8,0.4819164555,0.4807700280666667,0.1985940525,0.1936950080208333,recovery,0.07351405650339893,0.12894357783532429,0.2517727896844344,0.382998852813381,-0.1277891299412104
2020-07-10,warm_recovery,61.50349579793132,29.305555555555554,49.38199159586264,100.0,94.07407407407408,59.0,34.67095625912204,42.14979610023613,60.21574133753881,62.31258636730567,70.9975155977798,normal_dca,,10836.33,8886.057848837208,0.2194755182038339,32.02,27.29,0.9407407407407408,0.91440329218107,59.0,52.8,0.4636052981,0.4782680828229166,0.1910047036,0.19405138955,recovery,0.02296349409809406,0.06594575838867955,0.2093762371577832,0.3729639093678394,-0.1277891299412104
2020-07-14,warm_recovery,59.18317094447852,31.28086419753086,46.51911966673482,99.78314883605456,96.70781893004116,62.0,37.37226779694154,48.467367535481934,49.049704417627645,58.92209922403639,71.70500376729085,normal_dca,,10689.52,8914.376976744185,0.1991325953442182,37.61,29.52,0.9670781893004116,0.9358024691358025,62.0,55.8,0.4658085676,0.4778775880145833,0.1936279646,0.1942233105020833,recovery,0.04379990869561956,0.13083749317088134,0.20604947649660588,0.3939297554988437,-0.1277891299412104
2020-07-15,warm_recovery,59.73930071265221,30.84876543209876,47.242490314193304,99.63451304751638,96.13168724279836,63.0,42.02811196308072,46.39926285400704,47.00449291855722,56.423008698344255,70.94185585141625,normal_dca,,10701.68,8928.944709302326,0.1985380521900654,35.84,27.76,0.9613168724279836,0.9209876543209876,63.0,58.0,0.4701747763,0.4777925944354166,0.1928827997,0.1942819159229166,recovery,0.04454347354807853,0.12909094646821795,0.21229844286130772,0.38246424860395756,-0.1277891299412104
2020-07-20,warm_recovery,64.73098014753575,28.132716049382715,54.781404739515914,100.0,92.51028806584362,66.0,39.66020023470236,45.52416188887377,55.9016914310608,55.70262784937687,69.01523557410198,normal_dca,,10952.08,8972.586046511628,0.2206157670962611,30.91,24.46,0.9251028806584364,0.8839506172839506,66.0,63.2,0.4676298931,0.4775044948270833,0.192700382,0.1944409544687499,recovery,0.04080959963769448,0.08218438871885514,0.18667321641185985,0.34478656109159167,-0.1277891299412104
2020-08-03,warm_recovery,65.35295427583986,25.78703703703703,53.91424188501306,100.0,89.38271604938272,67.0,38.55017474391072,53.60397723099759,51.88550666984908,58.068943867166766,70.34817636322242,normal_dca,,11055.08,9114.192732558138,0.2129521861556136,29.27,24.28,0.8938271604938272,0.8773662551440329,67.0,64.0,0.4662309092,0.4771576526857143,0.1969474667,0.1955380374306122,recovery,0.11196481617500731,-0.0001926716043664234,0.21718883988175586,0.36239810114445126,-0.1277891299412104
2020-08-04,warm_recovery,66.14017592060863,25.601851851851848,55.322018507883925,100.0,89.13580246913581,68.0,40.27435146900411,58.94103918711953,51.21716241190884,62.88017649117873,72.23167571945365,normal_dca,,11096.54,9129.953139534884,0.2153994473366269,29.12,23.76,0.891358024691358,0.8707818930041152,68.0,65.2,0.4675998104,0.4768756605346939,0.1991440575,0.1956455091714286,recovery,0.11931647162088366,-0.0010615921719744348,0.20779720525497125,0.3592876698502414,-0.1277891299412104
2020-08-05,warm_recovery,67.45313669492273,24.86111111111111,57.28127338984545,100.0,88.14814814814815,70.0,39.544684337586965,56.95526529001589,53.41627070479712,63.274438626508285,72.01724270395964,normal_dca,,11125.44,9145.538779069768,0.2164881991929639,28.5,22.99,0.8814814814814815,0.8641975308641975,70.0,66.2,0.4665487387,0.4765129247918367,0.1984245117,0.1957021903959183,recovery,0.058058827336267216,0.013884394684614554,0.21890819599045064,0.3645878275376073,-0.1277891299412104
2020-08-06,warm_recovery,70.69637348960393,24.922839506172835,63.823302534763414,100.0,88.23045267489712,74.0,34.372949928897235,49.77691599294777,63.71761097922756,62.120964840565506,70.97696394479802,normal_dca,,11267.08,9157.802023121389,0.2303257890433929,28.53,22.65,0.8823045267489712,0.8609053497942387,74.0,68.8,0.4611567505,0.4760347894816327,0.1956975543,0.1957849072632652,recovery,0.03151215754214931,0.04525928634570797,0.20740777557273038,0.34101825850175915,-0.1277891299412104
2020-08-10,warm_recovery,67.69592622842104,26.52777777777777,59.26685245684208,100.0,90.37037037037037,75.0,38.23886663582022,51.80936061217341,56.211272706811336,55.73932055073328,70.42782906421667,normal_dca,,11085.17,9189.661098265897,0.2062653759986632,29.86,22.13,0.9037037037037036,0.8510288065843621,75.0,71.8,0.4639441705,0.4751200715510204,0.1966230558,0.1959140972979591,recovery,0.02802663378189063,0.0907681163211751,0.23471990055181835,0.35799270556969365,-0.1277891299412104
2020-08-12,warm_recovery,67.57497432979105,26.77469135802469,59.24717088180433,100.0,90.69958847736626,74.0,38.94566081443597,59.276018534620235,55.48971734691728,58.27965437138363,70.00529602253522,normal_dca,,11157.72,9221.352023121386,0.2099874261413525,30.16,22.28,0.9069958847736626,0.8510288065843621,74.0,73.2,0.4636619309,0.4741446422979591,0.1996124656,0.1959766986224489,recovery,-0.006302362848323861,0.04181589070168479,0.23092800321212592,0.35233542336606405,-0.1277891299412104
2020-09-09,warm_recovery,60.24056538622112,31.15527182866556,48.52087541824126,98.19779808376012,96.54036243822075,66.0,39.89335165965026,41.91352778760283,54.58377711642786,58.96519872250675,70.61758400184247,normal_dca,,11395.85,9553.93540229885,0.1927911923350405,38.25,28.81,0.9654036243822076,0.929159802306425,66.0,59.25,0.453348368,0.46270108225,0.1903859738,0.1935156923375,recovery,0.01360934024228122,0.10880013338188887,0.14540819684358763,0.3655014764146596,-0.10925932631792412
2020-10-05,warm_recovery,56.42473883045528,30.046296296296298,39.89114432757723,94.32349369730804,95.06172839506172,45.0,51.460104033034646,62.78002010646284,29.918358245682924,59.69844085708644,73.88606952017345,normal_dca,,11509.06,9775.859085714284,0.1772939747892321,35.67,27.96,0.9506172839506172,0.9160493827160494,45.0,43.0,0.4606675089,0.4593261808816327,0.1994567758,0.1944857131510204,recovery,-0.019910401023193858,0.11237407746592676,0.18312876985609616,0.27500855847480166,-0.10925932631792412
2020-10-06,warm_recovery,53.52929364965909,30.540123456790113,34.54469841042928,88.3829982338103,95.7201646090535,44.0,54.941965101611714,69.02752815913134,25.90852380782196,62.49454275720895,76.21360455865816,normal_dca,,11291.27,9788.432457142855,0.1535319929352412,36.67,29.48,0.9572016460905348,0.931687242798354,44.0,43.0,0.4636086109,0.4590711833653061,0.2020224474,0.1946163126612244,recovery,0.0430199614392357,0.11797432883989134,0.21850863543250676,0.3078023995529289,-0.10925932631792412
